ID	词号	词	词性
956	2	檄	名词
956	3	—	名词
956	4	，	标点（符号）
956	5	玉門	地名
956	6	關候	名词
956	7	詣	动词
956	8	龍勒	地名
956	9	。	标点（符号）
956	10	居攝	年号
956	11	元年	时间词
956	12	九月	时间词
956	13	庚戌	数词
956	14	，	标点（符号）
956	15	曰	动词
957	1	時	名词
957	2	，	标点（符号）
957	3	使官	名词
957	4	卒	动词
957	5	杜	名词
957	6	彭行	名词
957	7	付止	名词
957	8	姦卒	名词
957	9	王	动词
957	10	翕	动词
957	11	。	标点（符号）
958	1	尉	名词
958	2	●	标点（符号）
958	3	寫	动词
958	4	移關	名词
958	5	，	标点（符号）
958	6	司馬詣	名词
958	7	大	形容词
958	8	煎	动词
958	9	都	叹词
958	10	。	标点（符号）
958	11	居	动词
958	12	攝元	名词
959	1	一十六名	名词
960	1	正月	时间词
960	2	七日	时间词
960	3	庚申	数词
960	4	，	标点（符号）
961	1	二	名词
961	2	建始	年号
961	3	元年	时间词
961	4	七月	时间词
961	5	辛已	名词
961	6	，	标点（符号）
961	7	除	动词
961	8	。	标点（符号）
962	1	十月	时间词
962	2	食	动词
962	3	，	标点（符号）
962	4	麥一石	名词
962	5	一斗	数词
962	6	五升少	名词
962	7	。	标点（符号）
962	8	十月	时间词
962	9	戊申	nz
962	10	，	标点（符号）
962	11	自出	名词
962	12	。	标点（符号）
963	1	五石	名词
963	2	六斗	数词
963	3	大	形容词
963	4	。	标点（符号）
964	1	十月	时间词
964	2	食	动词
964	3	，	标点（符号）
965	1	食	名词
965	2	，	标点（符号）
965	3	粟三石	人名
965	4	三斗	数词
965	5	三升少	名词
965	6	。	标点（符号）
965	7	六月	时间词
965	8	乙已	名词
965	9	，	标点（符号）
965	10	自出	名词
965	11	。	标点（符号）
966	1	六月	时间词
966	2	庚子	nz
966	3	，	标点（符号）
966	4	顯明候	名词
966	5	長	形容词
966	6	李賓	名词
966	7	、	标点（符号）
966	8	千秋	人名
966	9	隧長	职官
966	10	假	动词
966	11	穀	名词
966	12	一石	名词
966	13	，	标点（符号）
966	14	貰	动词
966	15	六	数词
966	16	百八十	数词
966	17	錢	量词
966	18	，	标点（符号）
966	19	至	介词
966	20	七月	时间词
966	21	奉	动词
968	1	"	标点（符号）
968	2	布單	名词
968	3	襦	名词
968	4	，	标点（符号）
968	5	一領	名词
968	6	。	标点（符号）
968	7	布	名词
968	8	㡓	名词
968	9	，	标点（符号）
968	10		名词
968	11	一兩	数词
968	12	革履	名词
968	13	、	标点（符号）
968	14	革	动词
968	15	袴	名词
968	16	，	标点（符号）
968	17	各一	名词
968	18	兩	量词
968	19	。	标点（符号）
968	20	"	标点（符号）
971	1	"	标点（符号）
971	2	簪	名词
971	3	、	标点（符号）
971	4	布巾	名词
971	5	，	标点（符号）
971	6	各一	名词
971	7	。	标点（符号）
971	8	絹	名词
971	9	復	动词
971	10	襦	名词
971	11	，	标点（符号）
971	12	一領	名词
971	13	。	标点（符号）
971	14	"	标点（符号）
974	1	"	标点（符号）
974	2	…	标点（符号）
974	3	…	标点（符号）
974	4	革一	名词
974	5	，	标点（符号）
974	6	直	副词
974	7	百五十	数词
974	8	。	标点（符号）
974	9	"	标点（符号）
977	1	"	标点（符号）
977	2	直	动词
977	3	六十三	数词
977	4	。	标点（符号）
977	5	煎	动词
977	6	都	叹词
977	7	卒	副词
977	8	直五	名词
977	9	○	标点（符号）
977	10	。	标点（符号）
977	11	周子儀	名词
977	12	，	标点（符号）
977	13	肉	名词
977	14	十斤	数词
977	15	"	标点（符号）
980	1	"	标点（符号）
980	2	心臟	名词
980	3	，	标点（符号）
980	4	直百	名词
980	5	。	标点（符号）
980	6	卩	zg
980	7		名词
980	8	孰	副词
980	9	，	标点（符号）
980	10	直	形容词
980	11	干	名词
980	12	，	标点（符号）
980	13	直	副词
980	14	九十	数词
980	15	。	标点（符号）
980	16	卩	zg
980	17		名词
980	18	"	标点（符号）
983	1	五張	数词
983	2	。	标点（符号）
983	3	卩	zg
983	4		名词
984	1	黑	名词
985	1	▲	名词
985	2	焦黨	名词
985	3	，	标点（符号）
985	4	陶聖	名词
985	5	，	标点（符号）
985	6	陳	动词
985	7	穀	形容词
985	8	，	标点（符号）
985	9	魏嬰	名词
985	10	，	标点（符号）
985	11	程頎	名词
985	12	，	标点（符号）
985	13	樛	名词
985	14	平	名词
985	15	，	标点（符号）
985	16	梁賢	名词
985	17	，	标点（符号）
985	18	尹寬	名词
985	19	，	标点（符号）
985	20	榮雍	名词
985	21	，	标点（符号）
985	22	尚	副词
986	1	贛	地名
986	2	，	标点（符号）
986	3	岑更	名词
986	4	，	标点（符号）
987	1	唐美	名词
987	2	，	标点（符号）
987	3	耿	形容词
987	4	���	名词
987	5	���	名词
987	6	，	标点（符号）
987	7	脩	名词
987	8	，	标点（符号）
987	9	賈蘭	名词
987	10	，	标点（符号）
987	11	鄧	名词
988	1	難	副词
988	2	，	标点（符号）
988	3	季	名词
988	4	偃	动词
988	5	，	标点（符号）
988	6	田	动词
988	7	���	名词
988	8	���	名词
989	1	"	标点（符号）
989	2	直七昂	名词
989	3	惠卿	名词
989	4	一匹	数词
989	5	，	标点（符号）
989	6	直	名词
989	7	三百五十	名词
989	8	。	标点（符号）
989	9	趙	名词
989	10	"	标点（符号）
992	1	"	标点（符号）
992	2	二百	数词
992	3	，	标点（符号）
992	4	陳	形容词
992	5	稱君	名词
992	6	繒	名词
992	7	"	标点（符号）
995	1	願子	名词
995	2	春慎衣	名词
996	1	甲子	名词
997	1	"	标点（符号）
997	2	石	名词
997	3	。	标点（符号）
997	4	密	形容词
997	5	五斗	数词
997	6	。	标点（符号）
997	7	需	动词
997	8	"	标点（符号）
1000	1	"	标点（符号）
1000	2	盡	名词
1000	3	六月	时间词
1000	4	乙巳	数词
1000	5	，	标点（符号）
1000	6	六月	时间词
1000	7	乙已	名词
1000	8	，	标点（符号）
1000	9	七十	数词
1000	10	"	标点（符号）
1003	1	"	标点（符号）
1003	2	急遣	名词
1003	3	人持	名词
1003	4	茭	名词
1003	5	，	标点（符号）
1003	6	急	名词
1003	7	=	标点（符号）
1003	8	，	标点（符号）
1003	9	春卿	名词
1003	10	"	标点（符号）
1006	1	"	标点（符号）
1006	2	叩頭	动词
1006	3	白言	名词
1006	4	囗	zg
1006	5	：	标点（符号）
1006	6		名词
1006	7	解春卿	名词
1006	8	坐前	名词
1006	9	，	标点（符号）
1006	10	=	标点（符号）
1006	11	"	标点（符号）
1009	1	案	动词
1009	2	兩	量词
1010	1	"	标点（符号）
1010	2	庚女	名词
1010	3	甲女	名词
1010	4	女女	名词
1010	5	天	名词
1010	6	女女	名词
1010	7	女女	名词
1010	8	死	动词
1010	9	女	动词
1010	10	女	名词
1010	11	女	动词
1010	12	"	标点（符号）
1013	1	舉一人	名词
1013	2	以	介词
1013	3	須揚	名词
1015	1	頭白	名词
1016	1	從	动词
1016	2	所遣	名词
1016	3	，	标点（符号）
1016	4	為	动词
1017	1	頭頭	名词
1017	2	不閒	名词
1017	3	…	标点（符号）
1017	4	…	标点（符号）
1018	1	（	标点（符号）
1018	2	不可	动词
1018	3	釋	名词
1018	4	）	标点（符号）
1019	1	吏竊且	名词
1020	1	（	标点（符号）
1020	2	不可	动词
1020	3	釋	名词
1020	4	）	标点（符号）
1021	1	郡	名词
1021	2	玉門府	名词
1021	3	●	标点（符号）
1021	4	元始	年号
1021	5	五	数词
1022	1	具	副词
1023	1	府君	nrt
1023	2	臨部	名词
1023	3	，	标点（符号）
1023	4	哀憐	动词
1023	5	吏卒	名词
1023	6	，	标点（符号）
1023	7	皆	副词
1023	8	各安樂厥	名词
1023	9	職	动词
1023	10	。	标点（符号）
1024	1	史疑	名词
1024	2	過細	形容词
1024	3	，	标点（符号）
1024	4	官	名词
1024	5	檄	名词
1024	6	到	动词
1024	7	，	标点（符号）
1024	8	候驗	名词
1025	1	事	量词
1025	2	，	标点（符号）
1025	3	下當	名词
1025	4	用者	名词
1025	5	。	标点（符号）
1025	6	有無言	名词
1025	7	，	标点（符号）
1025	8	毋出	名词
1025	9	月	名词
1025	10	廿四日	数词
1025	11	。	标点（符号）
1026	1	宏	形容词
1026	2	叩頭	动词
1026	3	白	名词
1026	4	：	标点（符号）
1027	1	嗇	名词
1027	2	夫	名词
1027	3	不	副词
1027	4	在	动词
1027	5	，	标点（符号）
1027	6	佐遷	名词
1027	7	去	动词
1027	8	，	标点（符号）
1027	9	簿冊	名词
1027	10	、	标点（符号）
1027	11	簿	ng
1027	12	書	名词
1027	13	不知	动词
1027	14	靡	动词
1027	15	多	副词
1027	16	。	标点（符号）
1028	1	寬	动词
1028	2	忍愚	名词
1028	3	小人	名词
1028	4	細	名词
1029	1	"	标点（符号）
1029	2	馮黨書	名词
1029	3	幸致	形容词
1029	4	君	名词
1029	5	，	标点（符号）
1029	6	辱辱	名词
1029	7	幸臨	名词
1029	8	賜	动词
1029	9	謁	动词
1029	10	都	形容词
1029	11	護	名词
1029	12	。	标点（符号）
1029	13	會聞病	名词
1029	14	泄	动词
1029	15	，	标点（符号）
1029	16	數日	数词
1029	17	不愈	名词
1029	18	。	标点（符号）
1029	19	以故	名词
1029	20	以	介词
1029	21	���	名词
1029	22	���	名词
1029	23	行君	名词
1029	24	，	标点（符号）
1029	25	辱	动词
1029	26	幸臨	名词
1029	27	賜	动词
1029	28	謁	动词
1029	29	大都	地名
1029	30	護丞	名词
1029	31	，	标点（符号）
1029	32	即延	名词
1029	33	忍辟	名词
1029	34	小人	名词
1029	35	，	标点（符号）
1029	36	幸甚	形容词
1029	37	"	标点（符号）
1031	1	"	标点（符号）
1031	2	棄婢	名词
1031	3	黃	名词
1031	4	辰辰辰辰	名词
1031	5	都護	名词
1031	6	頭奉	名词
1031	7	人	名词
1031	8	=	标点（符号）
1031	9	言黨	名词
1031	10	如	动词
1031	11	以前	方位词
1031	12	寄書府	名词
1031	13	封	动词
1031	14	功	名词
1031	15	靃	名词
1031	16	子	名词
1031	17	靃	名词
1031	18	叩	动词
1031	19	頭	名词
1031	20	奏	动词
1031	21	奏	名词
1031	22	奏	动词
1031	23	幼	形容词
1031	24	何得	名词
1031	25	它	形容词
1031	26	得	动词
1031	27	它	形容词
1031	28	"	标点（符号）
1039	1	出錢	动词
1039	2	三百	数词
1040	1	旦	名词
1040	2	，	标点（符号）
1040	3	不謹	名词
1040	4	，	标点（符号）
1040	5	股	名词
1040	6	脛	名词
1040	7	坐圇蘭	名词
1040	8	。	标点（符号）
1041	1	守御	动词
1041	2	器簿	名词
1041	3	一編	名词
1041	4	，	标点（符号）
1041	5	敢言	名词
1041	6	之	助词
1041	7	。	标点（符号）
1042	1	已免	名词
1042	2	，	标点（符号）
1042	3	師家	名词
1042	4	寄	动词
1042	5	，	标点（符号）
1042	6	自知	动词
1042	7	未	名词
1042	8	就	动词
1042	9	，	标点（符号）
1042	10	且	副词
1042	11	復	动词
1043	1	君	名词
1043	2	明治	时间词
1043	3	，	标点（符号）
1043	4	哀憐	动词
1043	5	全命	名词
1043	6	。	标点（符号）
1043	7	敞	形容词
1043	8	、	标点（符号）
1043	9	宗殺	名词
1043	10	身	名词
1043	11	，	标点（符号）
1043	12	肝腦	名词
1043	13	塗地	名词
1044	1	買宅	名词
1044	2	三萬	数词
1044	3	在	动词
1044	4	里	名词
1044	5	。	标点（符号）
1044	6	究賈明	名词
1044	7	不私	名词
1044	8	，	标点（符号）
1044	9	欲	动词
1044	10	戴	动词
1044	11	負陽	名词
1045	1	"	标点（符号）
1045	2	城里	s
1045	3	諸家	名词
1045	4	，	标点（符号）
1045	5	皆	副词
1045	6	叩頭	动词
1045	7	叩頭	动词
1045	8	…	标点（符号）
1045	9	…	标点（符号）
1045	10	…	标点（符号）
1045	11	"	标点（符号）
1047	1	"	标点（符号）
1047	2	…	标点（符号）
1047	3	…	标点（符号）
1047	4	…	标点（符号）
1047	5	子	名词
1047	6	所	助词
1047	7	，	标点（符号）
1047	8	致書	动词
1047	9	再拜	动词
1047	10	，	标点（符号）
1047	11	"	标点（符号）
1049	1	張君偉	名词
1049	2	到	动词
1050	1	付	动词
1050	2	馮子產	名词
1051	1	敦煌	地名
1051	2	玉門	地名
1051	3	關候	名词
1051	4	孫閒	名词
1051	5	，	标点（符号）
1051	6	公乘	名词
1051	7	治命	名词
1051	8	，	标点（符号）
1051	9	僉	名词
1051	10	堇	名词
1051	11	錄	名词
1051	12	強力	名词
1051	13	事	名词
1051	14	，	标点（符号）
1052	1	廿四	数词
1052	2	還	动词
1052	3	一月	数词
1052	4	十八日	数词
1052	5	。	标点（符号）
1053	1	七月	时间词
1053	2	丁丑	人名
1053	3	，	标点（符号）
1053	4	調行	名词
1053	5	玉門	地名
1053	6	都尉	职官
1053	7	丞事	名词
1053	8	，	标点（符号）
1053	9	盡	副词
1054	1	吏	名词
1054	2	秩比	名词
1054	3	六百	数词
1054	4	石員四人	名词
1054	5	，	标点（符号）
1054	6	見	动词
1054	7	。	标点（符号）
1055	1	建平	地名
1055	2	五年	时间词
1055	3	三月	数词
1055	4	甲寅	数词
1055	5	，	标点（符号）
1055	6	除	动词
1055	7	。	标点（符号）
1056	1	樂廣	名词
1056	2	，	标点（符号）
1056	3	玉門	地名
1056	4	左	名词
1056	5	掾	动词
1056	6	趙	名词
1056	7	君	名词
1056	8	起居	动词
1056	9	，	标点（符号）
1056	10	自有	动词
1056	11	宅	名词
1056	12	，	标点（符号）
1056	13	干到	名词
1057	1	吞胡	名词
1057	2	隧長	职官
1057	3	，	标点（符号）
1057	4	祿福	地名
1057	5	慈里	名词
1057	6	，	标点（符号）
1057	7	上造	名词
1057	8	，	标点（符号）
1057	9	賈	名词
1057	10	，	标点（符号）
1057	11	年	名词
1057	12	廿三	数词
1057	13	。	标点（符号）
1058	1	妻大女	名词
1059	1	尊	量词
1059	2	大大	b
1059	3	子	名词
1060	1	里	名词
1060	2	稚武	名词
1060	3	，	标点（符号）
1060	4	田舍	人名
1060	5	在	动词
1060	6	故	连词
1060	7	鄣	g
1060	8	，	标点（符号）
1060	9	以	介词
1060	10	八月	时间词
1060	11	中過	名词
1061	1	●	标点（符号）
1061	2	右櫟陽	名词
1062	1	嬰齊	人名
1062	2	從西	名词
1063	1	曰	动词
1063	2	：	标点（符号）
1063	3	勇敢	形容词
1063	4	吏	名词
1064	1	●	标点（符号）
1064	2	竝	副词
1064	3	葆	名词
1064	4	，	标点（符号）
1064	5	敦煌	地名
1064	6	壽王里	名词
1064	7	田儀	名词
1064	8	，	标点（符号）
1064	9	年	名词
1064	10	廿八	数词
1064	11	歲	名词
1064	12	，	标点（符号）
1064	13	長	名词
1064	14	六尺	数词
1064	15	五寸	数词
1064	16	青白色	名词
1064	17	，	标点（符号）
1064	18	右頰	名词
1064	19	有	形容词
1064	20	黑子	名词
1064	21	，	标点（符号）
1064	22	簪	动词
1064	23	、	标点（符号）
1064	24	杈	名词
1064	25	各二	名词
1064	26	，	标点（符号）
1064	27	珥	名词
1064	28	一具	数词
1064	29	。	标点（符号）
1066	1	轉	名词
1066	2	穀	名词
1066	3	輸	动词
1066	4	塞外	s
1066	5	、	标点（符号）
1066	6	輸	动词
1066	7	食者	名词
1066	8	出關致	名词
1066	9	、	标点（符号）
1066	10	藉	动词
1066	11	。	标点（符号）
1067	1	興客	名词
1067	2	，	标点（符号）
1067	3	不審	名词
1067	4	郡	名词
1067	5	、	标点（符号）
1067	6	縣	名词
1067	7	、	标点（符号）
1067	8	姓	名词
1067	9	，	标点（符号）
1067	10	名習	名词
1067	11	、	标点（符号）
1067	12	字子	名词
1067	13	嚴	形容词
1067	14	，	标点（符号）
1067	15	年卅所	名词
1067	16	，	标点（符号）
1067	17	為	动词
1067	18	人	名词
1067	19	短壯	名词
1067	20	、	标点（符号）
1067	21	黃	名词
1067	22	色	名词
1067	23	、	标点（符号）
1067	24	毋	副词
1067	25	鬚	名词
1067	26	、	标点（符号）
1067	27	短面	名词
1067	28	。	标点（符号）
1068	1	大福	nz
1068	2	候長	职官
1068	3	張武	人名
1068	4	、	标点（符号）
1068	5	推賢候	名词
1068	6	史	名词
1068	7	高護詣	名词
1068	8	官	形容词
1068	9	，	标点（符号）
1068	10	二月	数词
1068	11	壬戌	数词
1068	12	，	标点（符号）
1068	13	入東門	名词
1068	14	。	标点（符号）
1069	1	一煙	名词
1069	2	，	标点（符号）
1069	3	夜一苣	名词
1069	4	火	名词
1069	5	。	标点（符号）
1070	1	顯明	动词
1070	2	隧	名词
1070	3	戍卒	名词
1070	4	，	标点（符号）
1070	5	河東	地名
1070	6	郡	名词
1070	7	新里	名词
1070	8	，	标点（符号）
1070	9	魏宜生	名词
1070	10	，	标点（符号）
1070	11	綬細	名词
1070	12	胡一	名词
1070	13	，	标点（符号）
1070	14	，	标点（符号）
1070	15	一長	名词
1070	16	四寸	数词
1070	17	，	标点（符号）
1070	18	一長	名词
1070	19	三寸	数词
1070	20	。	标点（符号）
1072	1	千秋	人名
1072	2	隧	名词
1072	3	戍卒	名词
1072	4	韓步昌	名词
1072	5	，	标点（符号）
1072	6	所假	名词
1072	7	留署	名词
1072	8	所	名词
1072	9	，	标点（符号）
1072	10	曲	名词
1072	11	斾	zg
1072	12	一	数词
1072	13	，	标点（符号）
1072	14	傷毋鍶	名词
1072	15	。	标点（符号）
1073	1	誅虜	名词
1073	2	隧卒	名词
1073	3	郭翁	名词
1073	4	隨	形容词
1073	5	，	标点（符号）
1073	6	所假	名词
1073	7	留署	名词
1073	8	所	量词
1073	9	，	标点（符号）
1073	10	三石	名词
1073	11	承弩一	名词
1073	12	，	标点（符号）
1073	13	傷左梏	名词
1073	14	，	标点（符号）
1073	15	縞絕	名词
1073	16	，	标点（符号）
1073	17	有應	名词
1073	18	縞發	名词
1073	19	，	标点（符号）
1073	20	各	副词
1073	21	一	副词
1073	22	。	标点（符号）
1075	1	臨要	名词
1075	2	隧	动词
1075	3	戍卒	名词
1075	4	賈設	名词
1075	5	，	标点（符号）
1075	6	承弩一	名词
1075	7	，	标点（符号）
1075	8	傷	动词
1075	9	一中	s
1075	10	淵	名词
1075	11	。	标点（符号）
1075	12	卩	zg
1075	13		名词
1076	1	"	标点（符号）
1076	2	牛一	名词
1076	3	，	标点（符号）
1076	4	黑	形容词
1076	5	，	标点（符号）
1076	6	齒十歲	名词
1076	7	。	标点（符号）
1076	8	枚	名词
1076	9	。	标点（符号）
1076	10	鐵	名词
1076	11	錧	zg
1076	12	，	标点（符号）
1076	13	一具	数词
1076	14	。	标点（符号）
1076	15	斧	名词
1076	16	二枚	数词
1076	17	。	标点（符号）
1076	18	革	名词
1076	19	鞅	名词
1076	20	鞙	名词
1076	21	，	标点（符号）
1076	22	二具	数词
1076	23	。	标点（符号）
1076	24	"	标点（符号）
1080	1	"	标点（符号）
1080	2	長	名词
1080	3	斧	名词
1080	4	，	标点（符号）
1080	5	四	名词
1080	6	。	标点（符号）
1080	7	木衣	名词
1080	8	一	副词
1080	9	。	标点（符号）
1080	10	蓬	形容词
1080	11	，	标点（符号）
1080	12	十二	数词
1080	13	。	标点（符号）
1080	14	守御	动词
1080	15	器	名词
1080	16	。	标点（符号）
1080	17	長	名词
1080	18	椎	名词
1080	19	，	标点（符号）
1080	20	四	数词
1080	21	。	标点（符号）
1080	22	出	动词
1080	23	火具	名词
1080	24	，	标点（符号）
1080	25	各一	名词
1080	26	。	标点（符号）
1080	27		名词
1080	28	煙	名词
1080	29	。	标点（符号）
1080	30	"	标点（符号）
1083	1	兩角	数词
1083	2	，	标点（符号）
1083	3	第八十	数词
1083	4	。	标点（符号）
1084	1	出賦	名词
1084	2	錢	名词
1084	3	四百五十	名词
1084	4	六	数词
1084	5	，	标点（符号）
1084	6	△	名词
1084	7	以給	名词
1084	8	千人令	名词
1084	9	史福	名词
1084	10	正月	时间词
1084	11	己卯	数词
1084	12	盡	名词
1084	13	丁酉	人名
1084	14	十九日	数词
1084	15	奉	动词
1084	16	。	标点（符号）
1086	1	戍卒	名词
1086	2	尚官弘	名词
1086	3	，	标点（符号）
1086	4	二月	数词
1086	5	食用	名词
1086	6	粟三石	人名
1086	7	二斗	数词
1086	8	二升	名词
1086	9	。	标点（符号）
1086	10	自取	动词
1086	11	。	标点（符号）
1087	1	"	标点（符号）
1087	2	…	标点（符号）
1087	3	…	标点（符号）
1087	4	…	标点（符号）
1087	5	丞奉	名词
1087	6	。	标点（符号）
1087	7	九月	时间词
1087	8	奉	动词
1087	9	六百	数词
1087	10	。	标点（符号）
1087	11	候長	职官
1087	12	張	名词
1087	13	曰	动词
1087	14	都	名词
1087	15	出	动词
1087	16	。	标点（符号）
1087	17	十月	时间词
1087	18	盡	名词
1087	19	三年	数词
1087	20	七月	时间词
1087	21	，	标点（符号）
1087	22	積	动词
1087	23	十月	时间词
1087	24	。	标点（符号）
1087	25	八月	时间词
1087	26	盡	动词
1087	27	四年	数词
1087	28	六月	时间词
1087	29	，	标点（符号）
1087	30	積	量词
1087	31	十二月	数词
1087	32	。	标点（符号）
1087	33	"	标点（符号）
1092	1	"	标点（符号）
1092	2	賦	动词
1092	3	臧不入	名词
1092	4	，	标点（符号）
1092	5	身所	名词
1092	6	從	动词
1092	7	來	动词
1092	8	，	标点（符号）
1092	9	長	形容词
1092	10	吏遷	名词
1092	11	徙	动词
1092	12	、	标点（符号）
1092	13	物故	名词
1092	14	，	标点（符号）
1092	15	賣後吏	名词
1092	16	所	量词
1092	17	，	标点（符号）
1092	18	…	标点（符号）
1092	19	…	标点（符号）
1092	20	…	标点（符号）
1092	21	甲子	名词
1092	22	赦令	动词
1092	23	前	名词
1092	24	。	标点（符号）
1092	25	自今	名词
1092	26	以來	方位词
1092	27	，	标点（符号）
1092	28	吏遷	名词
1092	29	故	形容词
1092	30	，	标点（符号）
1092	31	毋得	名词
1092	32	復	副词
1092	33	賣	名词
1092	34	及適	名词
1092	35	士吏	名词
1092	36	、	标点（符号）
1092	37	候長	职官
1092	38	。	标点（符号）
1092	39	明告	名词
1092	40	部吏	名词
1092	41	，	标点（符号）
1092	42	有者	名词
1092	43	必	副词
1092	44	坐	动词
1092	45	。	标点（符号）
1092	46	如律令	人名
1092	47	。	标点（符号）
1092	48	"	标点（符号）
1095	1	"	标点（符号）
1095	2	驗問	名词
1095	3	黨子	名词
1095	4	阿之子葦	名词
1095	5	、	标点（符号）
1095	6	揚	名词
1095	7	、	标点（符号）
1095	8	橫興	名词
1095	9	等	名词
1095	10	，	标点（符号）
1095	11	羣	形容词
1095	12	輩	名词
1095	13	…	标点（符号）
1095	14	…	标点（符号）
1095	15	…	标点（符号）
1095	16	…	标点（符号）
1095	17	…	标点（符号）
1095	18	"	标点（符号）
1098	1	知何國	名词
1098	2	胡一	名词
1098	3	男子	名词
1098	4	，	标点（符号）
1098	5	取亭東	名词
1099	1	"	标点（符号）
1099	2	…	标点（符号）
1099	3	…	标点（符号）
1099	4	…	标点（符号）
1099	5	…	标点（符号）
1099	6	…	标点（符号）
1099	7	…	标点（符号）
1099	8	…	标点（符号）
1099	9	…	标点（符号）
1099	10	倉顯	名词
1099	11	處	名词
1099	12	，	标点（符号）
1099	13	毋令過	名词
1099	14	留界	名词
1099	15	中	名词
1099	16	不得	动词
1099	17	，	标点（符号）
1099	18	如詔書	名词
1099	19	，	标点（符号）
1099	20	書到	名词
1099	21	言	动词
1099	22	。	标点（符号）
1099	23	令史明	名词
1099	24	"	标点（符号）
1102	1	"	标点（符号）
1102	2	坐為	名词
1102	3	騎士	名词
1102	4	，	标点（符号）
1102	5	有詔	名词
1102	6	發詣	名词
1102	7	五原	地名
1102	8	郡	名词
1102	9	稒	zg
1102	10	陽	名词
1102	11	，	标点（符号）
1102	12	當從	名词
1102	13	雲中	地名
1102	14	郡	名词
1102	15	雲中	地名
1102	16	城下	s
1102	17	里	名词
1102	18	王純	名词
1102	19	，	标点（符号）
1102	20	本始	年号
1102	21	三年	数词
1102	22	正月	时间词
1102	23	乙丑	名词
1102	24	，	标点（符号）
1102	25	雲	名词
1102	26	中尉	名词
1102	27	史	名词
1102	28	充國	地名
1102	29	等	动词
1102	30	移葦	名词
1102	31	"	标点（符号）
1105	1	萬	数词
1105	2	以上	方位词
1105	3	，	标点（符号）
1105	4	及持	名词
1105	5	政死	名词
1105	6	，	标点（符号）
1105	7	詣	动词
1105	8	吏長	名词
1105	9	迹所過	名词
1105	10	萬	数词
1105	11	，	标点（符号）
1105	12	吏怨	名词
1105	13	愁	形容词
1105	14	，	标点（符号）
1105	15	言罪者	名词
1105	16	，	标点（符号）
1105	17	二千石	人名
1105	18	明知	动词
1105	19	，	标点（符号）
1105	20	屬椽	名词
1107	1	滑不道	名词
1107	2	賊	名词
1107	3	辛興及	名词
1107	4	從者	名词
1107	5	就	名词
1107	6	黨	连词
1107	7	、	标点（符号）
1107	8	梁樂	名词
1107	9	、	标点（符号）
1107	10	次伯	名词
1107	11	等	代词
1107	12	所	数词
1107	13	殺	名词
1107	14	，	标点（符号）
1107	15	職	动词
1107	16	物色	名词
1107	17	及贓品	名词
1107	18	皆	副词
1107	19	以莊	名词
1107	20	，	标点（符号）
1107	21	可告	名词
1108	1	"	标点（符号）
1108	2	萬	数词
1108	3	物丕道	名词
1108	4	遠	形容词
1108	5	…	标点（符号）
1108	6	…	标点（符号）
1108	7	…	标点（符号）
1108	8	"	标点（符号）
1112	1	"	标点（符号）
1112	2	願子	名词
1112	3	阿急	名词
1112	4	"	标点（符号）
1115	1	"	标点（符号）
1115	2	郡卿	名词
1115	3	伏知	名词
1115	4	為	动词
1115	5	書	名词
1115	6	，	标点（符号）
1115	7	多問	名词
1115	8	…	标点（符号）
1115	9	…	标点（符号）
1115	10	"	标点（符号）
1118	1	珥	名词
1118	2	，	标点（符号）
1118	3	一具	数词
1118	4	。	标点（符号）
1119	1	子元君	名词
1119	2	，	标点（符号）
1119	3	錢	名词
1119	4	二千	数词
1119	5	一百五十	名词
1120	1	五即	名词
1120	2	庄	形容词
1121	1	"	标点（符号）
1121	2	叩頭言	名词
1121	3	：	标点（符号）
1121	4	…	标点（符号）
1121	5	…	标点（符号）
1121	6	…	标点（符号）
1121	7	…	标点（符号）
1121	8	君孟	名词
1121	9	足下	动词
1121	10	毋恙	名词
1121	11	，	标点（符号）
1121	12	為	动词
1121	13	官事	名词
1121	14	傳詔書	名词
1121	15	冬寒	时间词
1121	16	。	标点（符号）
1121	17	叩頭	动词
1121	18	，	标点（符号）
1121	19	願到	名词
1121	20	左	名词
1121	21	掾	名词
1121	22	起居	动词
1121	23	，	标点（符号）
1121	24	"	标点（符号）
1127	1	"	标点（符号）
1127	2	…	标点（符号）
1127	3	…	标点（符号）
1127	4	…	标点（符号）
1127	5	…	标点（符号）
1127	6	…	标点（符号）
1127	7	令書	名词
1127	8	如君君	名词
1127	9	"	标点（符号）
1130	1	再	副词
1130	2	拜拜	地名
1131	1	"	标点（符号）
1131	2	…	标点（符号）
1131	3	…	标点（符号）
1131	4	…	标点（符号）
1131	5	…	标点（符号）
1131	6	王放君	名词
1131	7	教記	名词
1131	8	。	标点（符号）
1131	9	"	标点（符号）
1134	1	元年	时间词
1135	1	"	标点（符号）
1135	2	＋	标点（符号）
1135	3	前遣	名词
1135	4	，	标点（符号）
1135	5	叩頭言	名词
1135	6	：	标点（符号）
1135	7	…	标点（符号）
1135	8	…	标点（符号）
1135	9	…	标点（符号）
1135	10	"	标点（符号）
1138	1	"	标点（符号）
1138	2	記欽	名词
1138	3	白報	名词
1138	4	：	标点（符号）
1138	5	當持	名词
1138	6	可	动词
1138	7	，	标点（符号）
1138	8	恨	名词
1138	9	怒	形容词
1138	10	，	标点（符号）
1138	11	何等	代词
1138	12	"	标点（符号）
1141	1	唯君	名词
1141	2	。	标点（符号）
1141	3	月	名词
