ID	词号	词	词性
830	1	"	标点（符号）
830	2	□	标点（符号）
830	3	粟一石	人名
830	4	七斗	数词
830	5	□	标点（符号）
830	6	□	标点（符号）
830	7	□	标点（符号）
830	8	"	标点（符号）
832	1	"	标点（符号）
832	2	●	标点（符号）
832	3	右	名词
832	4	"	标点（符号）
833	1	"	标点（符号）
833	2	第十二	数词
833	3		名词
833	4	長	名词
833	5	徐忠	人名
833	6	弦	名词
833	7	函破	名词
833	8	□	标点（符号）
833	9	二不事用	名词
833	10	"	标点（符号）
834	1	"	标点（符号）
834	2	淮陽長	名词
834	3	平	名词
834	4		名词
834	5	里	名词
834	6	叔	名词
834	7	寶	名词
834	8	□	标点（符号）
834	9	□	标点（符号）
834	10	□	标点（符号）
834	11	□	标点（符号）
834	12	□	标点（符号）
834	13	□	标点（符号）
834	14	□	标点（符号）
834	15	□	标点（符号）
834	16		名词
834	17	□	标点（符号）
834	18	□	标点（符号）
834	19	□	标点（符号）
834	20	縲	名词
834	21	復	副词
834	22	襦	名词
834	23	一	数词
834	24	□	标点（符号）
834	25	□	标点（符号）
834	26	□	标点（符号）
834	27	□	标点（符号）
834	28	□	标点（符号）
834	29	□	标点（符号）
834	30	□	标点（符号）
834	31	□	标点（符号）
834	32	□	标点（符号）
834	33	□	标点（符号）
834	34	□	标点（符号）
834	35	裘一	名词
834	36	四月	数词
834	37	壬寅	数词
834	38	同	动词
834	39	□	标点（符号）
834	40	"	标点（符号）
835	1	"	标点（符号）
835	2	止北	名词
835	3		名词
835	4	長	名词
835	5	居延累	名词
835	6	山里	s
835	7	公乘	名词
835	8	徐殷	名词
835	9	，	标点（符号）
835	10	年	名词
835	11		名词
835	12	二	数词
835	13	，	标点（符号）
835	14	不史	名词
835	15	不	副词
835	16	上功	名词
835	17	"	标点（符号）
836	1	□	标点（符号）
836	2	得	动词
836	3	□	标点（符号）
836	4	給	量词
836	5	□	标点（符号）
836	6	出	动词
836	7	…	标点（符号）
836	8	…	标点（符号）
836	9	□	标点（符号）
836	10	□	标点（符号）
836	11	…	标点（符号）
836	12	…	标点（符号）
836	13	九月	时间词
836	14	□	标点（符号）
836	15	…	标点（符号）
836	16	…	标点（符号）
836	17	卅	数词
836	18	九	数词
836	19		名词
836	20	長	名词
836	21	□	标点（符号）
837	1	"	标点（符号）
837	2	陰安田光	名词
837	3	制男	名词
837	4	"	标点（符号）
838	1	"	标点（符号）
838	2	取	动词
838	3	十一月	数词
838	4	乙亥	数词
838	5	士吏	名词
838	6	以廩	名词
838	7	吏卒	名词
838	8	廿七	数词
838	9	人	名词
838	10	"	标点（符号）
841	1	"	标点（符号）
841	2	鄣	g
841	3	卒	名词
841	4		名词
841	5	大	副词
841	6	復	动词
841	7	襦	名词
841	8	一領	名词
841	9	□	标点（符号）
841	10	□	标点（符号）
841	11	□	标点（符号）
841	12	□	标点（符号）
841	13	□	标点（符号）
841	14	□	标点（符号）
841	15	單衣	名词
841	16	一領	名词
841	17	□	标点（符号）
841	18	□	标点（符号）
841	19	□	标点（符号）
841	20		名词
841	21	"	标点（符号）
842	1	"	标点（符号）
842	2	河平	年号
842	3	五年	时间词
842	4	正月	时间词
842	5	己酉	数词
842	6	朔	名词
842	7	丙寅	数词
842	8	，	标点（符号）
842	9	甲渠	名词
842	10	鄣	g
842	11	候誼	名词
842	12	敢言	名词
842	13	之	代词
842	14	。	标点（符号）
842	15	府	名词
842	16	移舉	名词
842	17	書	名词
842	18	曰	动词
842	19	：	标点（符号）
842	20	第	副词
842	21	十三	数词
842	22		名词
842	23	長	名词
842	24	解宮	人名
842	25	病	名词
842	26	背	动词
842	27	，	标点（符号）
842	28	一傷	名词
842	29	右	名词
842	30		名词
842	31	□	标点（符号）
842	32	□	标点（符号）
842	33	爰	名词
842	34	書言	名词
842	35	已	副词
842	36	，	标点（符号）
842	37	乘	量词
842	38	□	标点（符号）
842	39	亭	名词
842	40	解何	名词
842	41	？	标点（符号）
842	42	今移舉	名词
842	43	各	副词
842	44	如牒	名词
842	45	。	标点（符号）
842	46	書到	名词
842	47	，	标点（符号）
842	48	牒	名词
842	49	別言	名词
842	50	，	标点（符号）
842	51	●	标点（符号）
842	52	謹案	名词
842	53	第十三	数词
842	54		名词
842	55	長	名词
842	56	解宮	人名
842	57	上置	名词
842	58	□	标点（符号）
842	59	□	标点（符号）
842	60	傷右	名词
842	61		名词
842	62	作治	名词
842	63	"	标点（符号）
843	1	"	标点（符号）
843	2	令史博	名词
843	3	、	标点（符号）
843	4	尉史昌	名词
843	5		名词
843	6	嚴	形容词
843	7	"	标点（符号）
844	1	"	标点（符号）
844	2	戍卒	名词
844	3	河東	地名
844	4	北屈	名词
844	5	賈害	名词
844	6	，	标点（符号）
844	7	年	名词
844	8	廿六	数词
844	9	"	标点（符号）
845	1	"	标点（符号）
845	2	伏	名词
845	3	地	名词
845	4	再拜	动词
845	5	伏	动词
845	6	"	标点（符号）
846	1	"	标点（符号）
846	2	伏伏	名词
846	3	伏大受	名词
846	4	受	动词
846	5	"	标点（符号）
847	1	十五日	数词
847	2	令史	职官
847	3	宮移	名词
847	4	牛籍	名词
847	5	大守府	名词
847	6	，	标点（符号）
847	7	求樂	名词
847	8	不得	动词
847	9	，	标点（符号）
847	10	樂吏	名词
847	11	，	标点（符号）
847	12	毋告	名词
847	13	劾	动词
847	14	，	标点（符号）
847	15	亡滿	名词
847	16	三日	时间词
847	17	、	标点（符号）
847	18	五日	时间词
847	19	以上	方位词
848	1	"	标点（符号）
848	2	道鳴	名词
848	3	沙里	地名
848	4	陵廣地	名词
848	5	為	动词
848	6	家私	名词
848	7	市張	名词
848	8	掖	动词
848	9	、	标点（符号）
848	10	酒泉	地名
848	11	□	标点（符号）
848	12	□	标点（符号）
848	13	□	标点（符号）
848	14	□	标点（符号）
848	15	□	标点（符号）
848	16	□	标点（符号）
848	17	□	标点（符号）
848	18	門亭	名词
848	19	鄣	g
848	20	河津	地名
848	21	金關	名词
848	22	毋	副词
848	23	苛止	名词
848	24	，	标点（符号）
848	25	錄	名词
848	26	復	副词
848	27	傳	动词
848	28	，	标点（符号）
848	29	敢言	名词
848	30	之	数词
848	31	。	标点（符号）
848	32	如律令	人名
848	33	。	标点（符号）
848	34	／	标点（符号）
848	35	掾	名词
848	36	不害	名词
848	37	、	标点（符号）
848	38	令史	职官
848	39	應	名词
848	40	四月	数词
848	41	甲戌	数词
848	42	入	动词
848	43	"	标点（符号）
849	1	"	标点（符号）
849	2	肩水候	名词
849	3	…	标点（符号）
849	4	…	标点（符号）
849	5	前閒置	名词
849	6	隧卒	名词
849	7	作	名词
849	8	簿	ng
849	9	"	标点（符号）
850	1	●	标点（符号）
850	2	九九八十一	名词
850	3	八九七十二	名词
850	4	七九六十三	名词
850	5	六九五十四	名词
851	1	"	标点（符号）
851	2	弩	名词
851	3	一矢	名词
851	4	廿	名词
851	5	同	形容词
851	6	□	标点（符号）
851	7	傳	名词
851	8	軺	名词
851	9	車一	名词
851	10	乘馬	名词
851	11	二匹	数词
851	12	"	标点（符号）
852	1	"	标点（符号）
852	2	黍米	名词
852	3	二斗	数词
852	4	直錢	名词
852	5	卅	名词
852	6	"	标点（符号）
853	1	"	标点（符号）
853	2	德伏	名词
853	3	地	名词
853	4	再拜	动词
853	5	請	动词
853	6	"	标点（符号）
854	1	"	标点（符号）
854	2	□	标点（符号）
854	3	□	标点（符号）
854	4	□	标点（符号）
854	5	□	标点（符号）
854	6	"	标点（符号）
855	1	"	标点（符号）
855	2	□	标点（符号）
855	3	□	标点（符号）
855	4	□	标点（符号）
855	5	□	标点（符号）
855	6	糸	zg
855	7	弦	名词
855	8	四	数词
855	9	其一	代词
855	10	六石	名词
855	11	枲	名词
855	12	弦	名词
855	13	一	动词
855	14	元鳳	年号
855	15	三年	数词
855	16	四月	数词
855	17	辛卯	数词
855	18	朔	名词
855	19	甲辰	名词
855	20	，	标点（符号）
855	21	肩水塞尉	名词
855	22	將來	时间词
855	23	受	动词
855	24	□	标点（符号）
855	25	"	标点（符号）
856	1	"	标点（符号）
856	2	官	名词
856	3	第一	数词
856	4	六石	名词
856	5	具弩一	名词
856	6	，	标点（符号）
856	7	今力	名词
856	8	四石	名词
856	9		名词
856	10	三斤	数词
856	11	，	标点（符号）
856	12	射	名词
856	13	百八十	数词
856	14	五步	数词
856	15	，	标点（符号）
856	16	完	形容词
856	17	。	标点（符号）
856	18	"	标点（符号）
857	1	"	标点（符号）
857	2	官六石	名词
857	3	第一	数词
857	4	弩	名词
857	5	，	标点（符号）
857	6	今力	名词
857	7	四	数词
857	8	石卅斤	名词
857	9	，	标点（符号）
857	10	傷兩淵	名词
857	11	，	标点（符号）
857	12	可繕	名词
857	13	治	动词
857	14	。	标点（符号）
857	15	"	标点（符号）
858	1	"	标点（符号）
858	2	□	标点（符号）
858	3	□	标点（符号）
858	4	八	数词
858	5	十五斤	数词
858	6	積薪	名词
858	7	四所	j
858	8	粟餘二	名词
858	9	□	标点（符号）
858	10	□	标点（符号）
858	11	□	标点（符号）
858	12	一高丈	名词
858	13	八尺	数词
858	14	"	标点（符号）
859	1	"	标点（符号）
859	2	本始	年号
859	3	二年	数词
859	4	五月	时间词
859	5	戊子	名词
859	6	日入	名词
859	7	時入關	名词
859	8	"	标点（符号）
860	1	"	标点（符号）
860	2	□	标点（符号）
860	3	□	标点（符号）
860	4	□	标点（符号）
860	5	□	标点（符号）
860	6	□	标点（符号）
860	7	□	标点（符号）
860	8	□	标点（符号）
860	9	□	标点（符号）
860	10	□	标点（符号）
860	11	之一	代词
860	12	矢耳安足	名词
860	13	至	动词
860	14	是	动词
860	15	□	标点（符号）
860	16	□	标点（符号）
860	17	忠	动词
860	18	□	标点（符号）
860	19	□	标点（符号）
860	20	"	标点（符号）
861	1	上	形容词
861	2	□	标点（符号）
861	3	□	标点（符号）
861	4	之安	名词
861	5	它定	名词
862	1	"	标点（符号）
862	2	候官	名词
862	3	第六	数词
862	4		名词
862	5	候簿	名词
862	6	"	标点（符号）
863	1	魏郡	名词
863	2	黎陽	地名
863	3	廣大里	名词
863	4	趙	名词
863	5	穰	形容词
864	1	"	标点（符号）
864	2	夫	名词
864	3	"	标点（符号）
865	1	"	标点（符号）
865	2	十月	时间词
865	3	己酉	数词
865	4	第六	数词
865	5	隧長	职官
865	6	壽	动词
865	7	敢言	名词
865	8	之	助词
865	9	。	标点（符号）
865	10	（	标点（符号）
865	11	觚	名词
865	12	）	标点（符号）
865	13	"	标点（符号）
866	1	壽已	名词
866	2	予市	名词
866	3	人	名词
866	4	兩	量词
866	5	雌	名词
866	6	，	标点（符号）
866	7	壽當責市	名词
866	8	人二雙	名词
866	9	□	标点（符号）
867	1	□	标点（符号）
867	2	惟	动词
867	3	。	标点（符号）
867	4	謹	形容词
867	5	已具	名词
867	6	，	标点（符号）
867	7	謁	动词
867	8	報候	名词
867	9	官	动词
868	1	"	标点（符号）
868	2	居延鬼	名词
868	3	新徒	名词
868	4	大	副词
868	5	男	名词
868	6	王武	人名
868	7	閏月	时间词
868	8	壬戌	数词
868	9	出	动词
868	10	"	标点（符号）
869	1	"	标点（符号）
869	2	自致	名词
869	3	張掖	地名
869	4	逢過	名词
869	5	河津	地名
869	6	關	名词
869	7	如律令	人名
869	8	"	标点（符号）
870	1	"	标点（符号）
870	2	□	标点（符号）
870	3	史	名词
870	4	□	标点（符号）
870	5	非子長	名词
870	6	七尺	数词
870	7	黑色	名词
870	8	十月	时间词
870	9	辛亥	数词
870	10	出	动词
870	11		名词
870	12	"	标点（符号）
871	1	"	标点（符号）
871	2	十月	时间词
871	3	甲午	时间词
871	4	入	动词
871	5	"	标点（符号）
872	1	"	标点（符号）
872	2	□	标点（符号）
872	3	□	标点（符号）
872	4		名词
872	5	□	标点（符号）
872	6	言	名词
872	7	之	助词
872	8	毋	副词
872	9	□	标点（符号）
872	10	奈何	动词
872	11	"	标点（符号）
873	1	"	标点（符号）
873	2	肩水	名词
873	3	□	标点（符号）
873	4	□	标点（符号）
873	5	□	标点（符号）
873	6	□	标点（符号）
873	7	□	标点（符号）
873	8	"	标点（符号）
874	1	范牛車	名词
874	2	一	数词
874	3	兩	量词
874	4	弓一	名词
874	5	、	标点（符号）
874	6	矢	名词
874	7	廿四	数词
874	8	，	标点（符号）
874	9	劍	名词
874	10	一	数词
874	11	三月	数词
874	12	己丑	名词
874	13	出	动词
874	14	大麥	名词
875	1	"	标点（符号）
875	2	從者	名词
875	3	始至里	名词
875	4	曼張	名词
875	5	"	标点（符号）
876	1	"	标点（符号）
876	2	□	标点（符号）
876	3	□	标点（符号）
876	4	二年	数词
876	5	籍	名词
876	6	一編	名词
876	7	，	标点（符号）
876	8	敢言	名词
876	9	之	助词
876	10	。	标点（符号）
876	11	"	标点（符号）
877	1	"	标点（符号）
877	2	（	标点（符号）
877	3	字	名词
877	4		名词
877	5	不清	名词
877	6	）	标点（符号）
877	7	"	标点（符号）
878	1	籍	动词
878	2	一編	名词
878	3	，	标点（符号）
878	4	敢言	名词
878	5	之	助词
878	6	。	标点（符号）
879	1	"	标点（符号）
879	2	月	数量词
879	3	戊午	时间词
879	4	朔	名词
879	5	乙亥	数词
879	6	，	标点（符号）
879	7	居延	地名
879	8	都尉	职官
879	9	□	标点（符号）
879	10	郅連	名词
879	11	廄	名词
879	12	置	动词
879	13	駙集	名词
879	14	上乘	动词
879	15	所	名词
879	16	"	标点（符号）
880	1	"	标点（符号）
880	2	牛	名词
880	3	以來	方位词
880	4	"	标点（符号）
881	1	"	标点（符号）
881	2	居延	地名
881	3	都尉	职官
881	4	元鳳	年号
881	5	六年	数词
881	6	四月	数词
881	7	盡	副词
881	8	六月	时间词
881	9	財物	名词
881	10	出入	动词
881	11	簿	ng
881	12	"	标点（符号）
882	1	"	标点（符号）
882	2	●	标点（符号）
882	3	右	名词
882	4	第一	数词
882	5		名词
882	6	四人	名词
882	7	五石	名词
882	8	具弩一	名词
882	9		名词
882	10	矢	名词
882	11	銅	名词
882	12	鍭	名词
882	13	一	动词
882	14	□	标点（符号）
882	15	□	标点（符号）
882	16	"	标点（符号）
883	1	水候	名词
883	2	印	名词
884	1	湯兼丞事謂	名词
884	2	過所縣	名词
884	3	官	名词
884	4	：	标点（符号）
884	5	遣守	名词
884	6	卒	动词
884	7	史	名词
884	8	奉	动词
884	9	先	副词
885	1	"	标点（符号）
885	2	□	标点（符号）
885	3	□	标点（符号）
885	4	□	标点（符号）
885	5	□	标点（符号）
885	6	年	名词
885	7		名词
885	8	七	数词
885	9	，	标点（符号）
885	10	長	动词
885	11	七尺	数词
885	12	二寸	数词
885	13	，	标点（符号）
885	14	黑色	名词
885	15	"	标点（符号）
886	1	"	标点（符号）
886	2	居延西道	名词
886	3	里	名词
886	4	不	副词
886	5	更	动词
886	6	許宗	数词
886	7	，	标点（符号）
886	8	年卅五	名词
886	9	，	标点（符号）
886	10	長	形容词
886	11	七尺	数词
886	12	二寸	数词
886	13	，	标点（符号）
886	14	自有	动词
886	15	舍入	动词
886	16	里	名词
886	17	一門	数词
886	18	居延	地名
886	19	同里	代词
886	20	□	标点（符号）
886	21	□	标点（符号）
886	22	"	标点（符号）
887	1	"	标点（符号）
887	2	入	动词
887	3	八月	时间词
887	4	入	名词
887	5	七月	时间词
887	6	□	标点（符号）
887	7	六四	数词
887	8	石	名词
887	9	□	标点（符号）
887	10	□	标点（符号）
887	11	復	副词
887	12	次女	名词
887	13	范	名词
887	14		名词
887	15	凡	名词
887	16	十八斗	数词
887	17	凡	副词
887	18	□	标点（符号）
887	19	□	标点（符号）
887	20	□	标点（符号）
887	21	石	量词
887	22	□	标点（符号）
887	23	斗	量词
887	24	□	标点（符号）
887	25	一斗	数词
887	26	"	标点（符号）
888	1	"	标点（符号）
888	2	八千	数词
888	3	□	标点（符号）
888	4	□	标点（符号）
888	5	十三	数词
888	6	斗凡	名词
888	7	穬	zg
888	8	卅	数词
888	9	一斗	数词
888	10	□	标点（符号）
888	11	□	标点（符号）
888	12	八十	数词
888	13	五十	数词
888	14	□	标点（符号）
888	15	□	标点（符号）
888	16	"	标点（符号）
889	1	□	标点（符号）
889	2	三年	数词
889	3	□	标点（符号）
889	4	□	标点（符号）
889	5	□	标点（符号）
889	6	□	标点（符号）
890	1	□	标点（符号）
890	2	□	标点（符号）
890	3	□	标点（符号）
890	4	□	标点（符号）
890	5		名词
891	1	甘露	年号
891	2	二年	数词
891	3	六月	时间词
891	4	己未	数词
891	5	朔	名词
891	6	□	标点（符号）
891	7	□	标点（符号）
891	8	，	标点（符号）
891	9	□	标点（符号）
891	10	□	标点（符号）
891	11	□	标点（符号）
891	12	□	标点（符号）
891	13	□	标点（符号）
891	14	□	标点（符号）
891	15	□	标点（符号）
892	1		名词
892	2		名词
892	3	以	连词
892	4	□	标点（符号）
892	5	同	动词
892	6	□	标点（符号）
892	7		名词
892	8	可	副词
892	9	□	标点（符号）
892	10	□	标点（符号）
893	1	"	标点（符号）
893	2	□	标点（符号）
893	3	□	标点（符号）
893	4	□	标点（符号）
893	5	"	标点（符号）
894	1	"	标点（符号）
894	2	與	连词
894	3	同里	代词
894	4	張利中	名词
894	5	自言為	名词
894	6	家私	名词
894	7	市張	名词
894	8	掖	名词
894	9	、	标点（符号）
894	10	酒泉	地名
894	11	□	标点（符号）
894	12	□	标点（符号）
894	13	持	动词
894	14	□	标点（符号）
894	15	□	标点（符号）
894	16	…	标点（符号）
894	17	…	标点（符号）
894	18	"	标点（符号）
895	1	入	动词
895	2	牛車	名词
895	3	一	数词
895	4	兩	量词
896	1	"	标点（符号）
896	2	買	动词
896	3	二	数词
896	4	□	标点（符号）
896	5	□	标点（符号）
896	6	"	标点（符号）
897	1	"	标点（符号）
897	2	□	标点（符号）
897	3	□	标点（符号）
897	4	"	标点（符号）
898	1	觻	名词
898	2	得	动词
898	3	成	动词
898	4	漢	名词
898	5	里	名词
898	6	大夫	名词
898	7	彘	名词
898	8	建德	nrt
898	9	，	标点（符号）
898	10	年	数量词
898	11		名词
898	12	二	数词
898	13	，	标点（符号）
898	14	長	名词
898	15	七尺	数词
898	16	五寸	数词
898	17	，	标点（符号）
898	18	黑色	名词
898	19	，	标点（符号）
898	20	弓一	名词
899	1	"	标点（符号）
899	2	居延	地名
899	3	復	动词
899	4	作大	名词
899	5	男	名词
899	6	王建	名词
899	7	"	标点（符号）
900	1	"	标点（符号）
900	2	□	标点（符号）
900	3	□	标点（符号）
900	4	□	标点（符号）
900	5	□	标点（符号）
900	6	系	动词
900	7	□	标点（符号）
900	8	□	标点（符号）
900	9	罪責	名词
900	10	□	标点（符号）
900	11	□	标点（符号）
900	12	部郵亭	名词
900	13	□	标点（符号）
900	14	不	副词
900	15	在	动词
900	16	□	标点（符号）
900	17	□	标点（符号）
900	18	□	标点（符号）
900	19	□	标点（符号）
900	20	出	动词
900	21	在	动词
900	22	□	标点（符号）
900	23	取	动词
900	24	□	标点（符号）
900	25	□	标点（符号）
900	26	□	标点（符号）
900	27	□	标点（符号）
900	28	□	标点（符号）
900	29	"	标点（符号）
901	1	"	标点（符号）
901	2	候	名词
901	3	長	形容词
901	4	觻	名词
901	5	得	形容词
901	6	廣	形容词
901	7	昌里	地名
901	8	公乘	名词
901	9	禮忠	名词
901	10	，	标点（符号）
901	11	年卅	名词
901	12	。	标点（符号）
901	13	小奴	名词
901	14	二人	nrt
901	15	直三萬	名词
901	16	大婢	名词
901	17	一人二萬	名词
901	18	軺	名词
901	19	車二乘	名词
901	20	直萬	名词
901	21	用馬	名词
901	22	五匹	数词
901	23	直二萬	名词
901	24	牛車	名词
901	25	二	数词
901	26	兩直	名词
901	27	四千	数词
901	28	服牛	名词
901	29	二	数词
901	30	六千	数词
901	31	宅	名词
901	32	一區	名词
901	33	萬	数词
901	34	田五頃	名词
901	35	五萬	数词
901	36	●	标点（符号）
901	37	凡	副词
901	38	訾直	名词
901	39	十五	数词
901	40	萬	数词
901	41	"	标点（符号）
902	1	"	标点（符号）
902	2	年	名词
902	3	十一月	数词
902	4	疾	形容词
902	5	□	标点（符号）
902	6	□	标点（符号）
902	7		名词
902	8	□	标点（符号）
902	9		名词
902	10		名词
902	11		名词
902	12		名词
902	13	左	名词
902	14		名词
902	15	以聞	名词
902	16	□	标点（符号）
902	17	之	代词
902	18	所	助词
902	19	"	标点（符号）
903	1	"	标点（符号）
903	2	□	标点（符号）
903	3	□	标点（符号）
903	4	□	标点（符号）
903	5	□	标点（符号）
903	6	□	标点（符号）
903	7	□	标点（符号）
903	8	年	名词
903	9	廿五	数词
903	10	長	名词
903	11	□	标点（符号）
903	12	七尺	数词
903	13	二寸	数词
903	14	"	标点（符号）
904	1	"	标点（符号）
904	2	□	标点（符号）
904	3	□	标点（符号）
904	4		名词
904	5	卒	动词
904	6	□	标点（符号）
904	7	□	标点（符号）
904	8	□	标点（符号）
904	9	百	名词
904	10	十五	数词
904	11	□	标点（符号）
904	12	□	标点（符号）
904	13	出其卅六買麻	名词
904	14	出其	名词
904	15	八封	数词
904	16	補革	名词
904	17	出其八買享	名词
904	18	未	副词
904	19	卒	名词
904	20	□	标点（符号）
904	21	□	标点（符号）
904	22	□	标点（符号）
904	23	"	标点（符号）
905	1	"	标点（符号）
905	2	東郡	地名
905	3	田	名词
905	4	卒	副词
905	5	清靈	形容词
905	6	□	标点（符号）
905	7	里	形容词
905	8	大夫	名词
905	9	聶德	名词
905	10	，	标点（符号）
905	11	年	名词
905	12	廿四	数词
905	13	，	标点（符号）
905	14	長	形容词
905	15	七尺	数词
905	16	二寸	数词
905	17	，	标点（符号）
905	18	黑色	名词
905	19	。	标点（符号）
905	20	"	标点（符号）
906	1	"	标点（符号）
906	2	初元	年号
906	3	四年	数词
906	4	二月	数词
906	5	辛丑	人名
906	6	除	名词
906	7	見	动词
906	8	不史	名词
906	9	"	标点（符号）
907	1	"	标点（符号）
907	2	廿二	数词
907	3	丙子	名词
907	4	丙午	数词
907	5	乙亥	数词
907	6	乙巳	数词
907	7	甲戌	数词
907	8	甲辰	名词
907	9	甲戌	数词
907	10	癸卯	数词
907	11	癸酉	数词
907	12	壬寅	数词
907	13	壬申	数词
907	14	辛丑	人名
907	15	辛未	人名
907	16	"	标点（符号）
908	1	"	标点（符号）
908	2	河東	地名
908	3	襄陵陽門	名词
908	4	亭	名词
908	5	長	形容词
908	6	郵里	名词
908	7	郭	名词
908	8	彊	形容词
908	9	，	标点（符号）
908	10	長	形容词
908	11	七尺	数词
908	12	三寸	数词
908	13	"	标点（符号）
909	1	□	标点（符号）
909	2	□	标点（符号）
909	3	郝眾	名词
909	4	年	名词
909	5	廿九	数词
910	1	□	标点（符号）
910	2	□	标点（符号）
910	3	以自書	名词
910	4	為	动词
910	5	信	名词
911	1	□	标点（符号）
911	2	□	标点（符号）
911	3	如意	动词
911	4	□	标点（符号）
911	5	奉	动词
911	6	□	标点（符号）
911	7		名词
911	8		名词
911	9	□	标点（符号）
912	1	□	标点（符号）
912	2	爵里	名词
912	3	各如牒	名词
912	4	，	标点（符号）
912	5	謁	动词
912	6	移肩	名词
912	7	水金關	名词
912	8	□	标点（符号）
912	9	□	标点（符号）
912	10	□	标点（符号）
912	11	□	标点（符号）
912	12	□	标点（符号）
912	13	□	标点（符号）
913	1	"	标点（符号）
913	2	初	副词
913	3	初元	年号
913	4	五年	时间词
913	5	"	标点（符号）
914	1	"	标点（符号）
914	2	年	名词
914	3	二月	数词
914	4	庚寅	数词
914	5	朔	名词
914	6	丁未	人名
914	7	，	标点（符号）
914	8	居延	地名
914	9	平里	名词
914	10	曹式	人名
914	11	自言	名词
914	12	：	标点（符号）
914	13	迺	代词
914	14	地	名词
914	15	節元	名词
914	16	"	标点（符号）
915	1	"	标点（符号）
915	2	甘露	年号
915	3	二年	数词
915	4	正月	时间词
915	5	辛卯	数词
915	6	朔	名词
915	7	丙午	数词
915	8	，	标点（符号）
915	9	肩水嗇	名词
915	10	□	标点（符号）
915	11	當輸揚	名词
915	12	落高	名词
915	13	名樂里	名词
915	14	姓	名词
915	15	出	动词
915	16	更	副词
915	17	各	代词
915	18	"	标点（符号）
916	1	元康令	名词
916	2	史昌	名词
916	3	敢言	名词
916	4	之	代词
916	5	。	标点（符号）
916	6	遣亭長	名词
916	7	宋建	人名
916	8	□	标点（符号）
916	9	□	标点（符号）
916	10	□	标点（符号）
916	11	□	标点（符号）
916	12	□	标点（符号）
916	13	大守府	名词
916	14	與	介词
916	15	從者	名词
916	16	富里	名词
916	17	王	名词
917	1	"	标点（符号）
917	2	肩水候	名词
917	3	官始安	名词
917	4	隧長	职官
917	5	公乘	名词
917	6	許宗	数词
917	7	，	标点（符号）
917	8	中功	名词
917	9	一	动词
917	10	，	标点（符号）
917	11	勞一	名词
917	12	歲	量词
917	13	十五日	数词
917	14	，	标点（符号）
917	15	能書會	名词
917	16	計治	名词
917	17	官民	名词
917	18	，	标点（符号）
917	19	頗	名词
917	20	知	动词
917	21	律令	名词
917	22	，	标点（符号）
917	23	文	名词
917	24	，	标点（符号）
917	25	年卅六	名词
917	26	，	标点（符号）
917	27	長	名词
917	28	七尺	数词
917	29	二寸	数词
917	30	，	标点（符号）
917	31	觻	名词
917	32	得	动词
917	33	千秋	人名
917	34	里	名词
917	35	，	标点（符号）
917	36	家去	名词
917	37	官	动词
917	38	六百里	数词
917	39	。	标点（符号）
917	40	"	标点（符号）
918	1	"	标点（符号）
918	2	從者	名词
918	3	□	标点（符号）
918	4	□	标点（符号）
918	5	里	名词
918	6		名词
918	7		名词
918	8	□	标点（符号）
918	9	"	标点（符号）
919	1	曰	动词
919	2	令	名词
919	3	□	标点（符号）
920	1	"	标点（符号）
920	2	□	标点（符号）
920	3	乃冬	名词
920	4	十月	时间词
920	5	辛丑	人名
920	6	收辟	名词
920	7	□	标点（符号）
920	8	□	标点（符号）
920	9	蓬	形容词
920	10	"	标点（符号）
921	1	延	形容词
921	2	□	标点（符号）
921	3	里	名词
921	4	公乘	名词
921	5	王甲	名词
921	6	，	标点（符号）
921	7	年	名词
921	8	若干	数词
922	1	□	标点（符号）
922	2	吏卒	名词
923	1	"	标点（符号）
923	2	甲渠候	名词
923	3	官	名词
923	4	"	标点（符号）
924	1	"	标点（符号）
924	2	印	名词
924	3	曰	动词
924	4	陳	形容词
924	5	德昌	地名
924	6	印	动词
924	7	甲渠候	名词
924	8	官	名词
924	9	八月	时间词
924	10	乙巳	数词
924	11	第八	数词
924	12	卒	动词
924	13	夏賀	名词
924	14	以來	方位词
924	15	"	标点（符号）
925	1	"	标点（符号）
925	2	甲渠候	名词
925	3	官	形容词
925	4	"	标点（符号）
926	1	"	标点（符号）
926	2	●	标点（符号）
926	3	右	动词
926	4	夬	动词
926	5	"	标点（符号）
927	1	張掖	地名
927	2	郡	名词
927	3	居	动词
927	4	延昌	地名
927	5	里	名词
928	1	甲渠	名词
929	1	□	标点（符号）
929	2	人武	名词
929	3	成	动词
929	4		名词
929	5	長	形容词
930	1	"	标点（符号）
930	2	十一月	数词
930	3	壬寅	数词
930	4	甲渠	名词
930	5	鄣	g
930	6	候漢	名词
930	7	彊	名词
930	8	告尉謂	名词
930	9	士吏	名词
930	10	常	名词
930	11		名词
930	12	安主	人名
930	13	、	标点（符号）
930	14	候長	职官
930	15	"	标点（符号）
932	1	"	标点（符号）
932	2	□	标点（符号）
932	3	□	标点（符号）
932	4	□	标点（符号）
932	5	□	标点（符号）
932	6	□	标点（符号）
932	7	出	动词
932	8	出廿	名词
932	9	□	标点（符号）
932	10	粟	名词
932	11	五十	数词
932	12	立石	名词
932	13	木二莖	名词
932	14	□	标点（符号）
932	15	□	标点（符号）
932	16	□	标点（符号）
932	17	□	标点（符号）
932	18	"	标点（符号）
