Id	释文
2928	甲渠候官
2929	甲渠候官。
2930	渠鄣候。
2931	"             絮巾一，直廿，   謹驗問，威辤：迺二年十月中，所屬候史成遂徙補居延第三塢長，威以
第三隊卒榦威。
             不五十。       至今三月中廿三日，遂復以錢廿予威，曰以償威所送遂絮錢，"
2932	"第廿五钆卒唐憙自言：貰賣白紬襦一領，直千五百，交錢五＝
百，·凡並直二千"
2933	"                                       卒孫壽八月食三石二斗二升自取|
第廿三钆長李忠，八月食三石三斗三升少，自取。|
                                       卒周雅，八月食三石二斗二升，孫壽取。|"
2934	"士民薛幼蘭錢百一十四，不服。謂吞遠候長弘。·一事集封，＝
十月己未，令史並封"
2935	戍卒，南陽郡堵陽北舒里公乘李國，    庸，
2936	·張掖居延甲渠候官陽朔三年吏比六百石定簿。
2937	甲渠第卅五钆長王常，    十一月奉錢六百，  正月癸亥
2938	"    五鳳三年十一月甲戌朔庚子，左農右丞別田令史＝
居付甲渠令史慶、尉史常富。／候漢"
2939	  正月盡三月積三月，奉用錢六千。
2940	慈其索一，大二韋半，長四丈。
2941	馬樂，年廿七。    庸，    三百廿七
2942	■右朢虜钆卒三
2943	建昭三年五月癸酉，居延都尉武
2944	"自言：五月中，富昌钆卒高青為富賣皁袍一領，直千九百，甲渠    
令史單子巽所。"
2945	第廿三車父范昌，
2946	二斗六升大，    八石，    九十六石。
2947	即日視事，故言之。
2948	庫令史一人，
2949	"·甲渠言：鉼庭士吏李奉，钆長陳安國等年老病，請斥免。言＝
府。·一事集封，"
2950	七月己未，功曹佐同封。
2951	□□為買牛革一，賈錢三百。其
2952	此書非，何出它。叩頭，死罪死罪，
2953	    坐勞邊使者過郡飲，適鹽卌石輸官。
2954	"[□一所，廣二寸，袤六寸。
左臂二所，皆廣二寸，長六寸。又手中創二所，皆廣半寸、長三寸。
                                 ·	右臂二所，其—"
2955	"  卒宗取韭十六束，其三束為中舍，二束掾舍，十一束卒史。車父復來

  二石，唯掾分別知有餘不足者，園不得水，出□多恐乏，今有"
2956	"     即復取來，輒計為度，遣使記□。今園及期，其

  二束，其一束，中舍；一束，掾舍。·陳陽里王少，少毋已。"
2957	庸□□里公乘榦□□，年卅七。
2958	"□卒蔡□萬年隧  
□□長富服負，"
2959	……凡□四百十七□□□，少四十□□□
2960	"    觻得廐嗇夫欒子恩所貰買
·※
    甲渠鉼庭钆卒兖科毋尊布一匹。"
2961	※□□钆單卿，受償千三百五十。
2962	"  卒□□□□
※
  □□□從□"
2963	甲渠官。
2964	"      楊钅私印。
甲渠官。
      三月乙酉，卒建以來。"
2965	"       李奉。
甲渠官。
       十月甲子，第八钆卒憙以來。"
2966	亭行。
2967	"都尉萬年、丞□，下甲渠鄣候，承書從事，
書。／掾仁，卒史□、守屬□。書佐宜。"
2968	卒□以來。
2969	告上，遣卒武取兩行，來，毋留。
2970	"       五鳳二年五
貰券課。
       元赤縑一□"
2971	"第卅六張諱，  第卅解良，
第卅四王光，  第卅願宣，"
2972	"十月盡十二月吏奉用錢致。·一事一封。  十月戊午，尉=
史彊封。"
2973	此迹類奴利迹，當不遠。拓□
2974	□以私印兼行候事，謂第十候長霸，候史敞，
2975	南書一封，居延都尉章， ↓  詣張掖大守府。
2976	■右第十四隧長房拓辤。
2977	"                                  取  卒王政，粟三石二斗二升，王富昌取。卪
當曲钆長陳殷，粟三石三斗三升少，王富昌
                                  卪  卒張樂，粟三石二斗二升，王富昌取。卪"
2978	鉼庭钆長宫二百廿三，又候史淳于光二百廿，又責卅一
2979	"                             其九
·凡入穀二千一百六十九石四斗。         
                             百六十"
2980	視事，如律令。    尉史多。
2981	钆卒□忘，    六月食三石三斗三升少，
2982	候長王慶，
2983	"   五月己丑餔時，當曲卒騂，受
  夜半，臨木卒周付卅井卒元。
   定行六時，不及行二時。"
2984	朱齊，    十月奉錢六百，
2985	甲渠候官建昭元年
2986	□□蚤食入。
2987	"  六月丁丑，卒吏信迹盡乙酉，積九日
  凡迹積廿九日，毋人馬蘭越塞天"
2988	□
2989	第卅三钆長，居延關都里鄒生，年
2990	"               正月戊申食時，當曲卒王受收降卒敞。日入，
  詣橐它候官。
               臨木卒僕付卅井卒得。界中八十里，定行五時，不
                                           及行三時。"
2991	"石二斗
□□斗钛钜。"
2992	"                                      吏卅九人，用穀百廿七石四斗四升其百廿一石四斗四升，粟口    
                 粟百六十九石七斗四升，
                                      卒，六十九人，用穀二百廿一石八斗六升，其卌八石三斗粟，百
初元三年二月，入。   百七十石六斗六升，钛钜
                                      ·凡吏卒百八人用穀三百卌九石三斗其百六十九
钛钜十二石       八石九斗麥卪
                                      尉史郭常不廩令史魏延年廩正月食粟三石三"
2993	長充，候行塞書
2994	／掾雲，尉史敞
2995	三石具弩一，  钺□
2996	"晏伏地□
           
威……"
2997	"    ……□受卅井卒□
   ……付收降卒福。
    ……□□一分。"
2998	下餔到官。
2999	"甲渠鄣候誼，謂第四候
□□如律令。"
3000	□以來
3001	詰良丈人□□□
3002	   □月奉錢千二百。
3003	"            謹
教，問故辤狀白。  第卅五
            問"
3004	南陽新野隨里□□
3005	寧告，
3006	甲渠候官。
3007	戍卒，東郡須昌上里徐何，  有方一，完。
3008	五十。·凡錢千，償勝之。·延年前
3009	府書曰：隴西略陽女子召宫
3010	五月八日，具錢十五萬五百
3011	永光四年計餘具斤十二，完。
3012	三匹，觻得。    省殄北，作钻。塞尉移。  马
3013	"                    布復襦一領，衣。
戍卒，魏郡鄴馬帶里龍馬。               
                    皁布單衣一領，衣。"
3014	"               其一封、張掖大守章，詣都尉府。合檄江湯
北書二封、合檄一。                                   
               一封、張且麋尉印，詣居延。"
3015	河東猗氏宜秋里令狐虞，    自言
3016	脂七斤，    出四斤八兩付東官，    餘二斤八兩，直十五。
3017	王功子，    入十五衰，    □□
3018	戍卒，魏郡陰安平里焦承史史史史居延……
3019	"             練復襲一、  皁絝一、卪   布單絝一、   皁布□一、    革□三枚、  ……
臨潁定里榦賞：
             皁復袍一、  布復絝一、   布祙一、卪   布單皁衣一、  市單□、卪  布襲一領。"
3020	戍卒，潁川郡許西京游禁，
3021	蘭、冠各一，
3022	"□□□□里蔡□   練袍一領、   布絝一兩、   布襦一＝
領、韋絝一兩，衣   □□□□   褐钉一。"
3023	第十九钆，    有方一，
3024	臣延年昧死再拜，謹使守
3025	"也，外不在諸候不則貪也，晏子溉然而大息，其心甚憂，笑而應＝
之曰：固也，夫齊與魯，連竟同土，齊不有魯，恐為之下。往世不"
3026	臨木钆建始二年二月郵書刺。
3027	  庸中都里公乘張副，年卅二。
3028	"  卒左朔，十月己巳迹盡癸未，積十五日。   凡
                                     
  卒張定十月甲申迹盡戊戌積十五日。"
3029	西楊成有，·南馮宜，·東李益壽，
3030	居延甲渠第十二钆長，居延當遂里公乘程宣，年廿六。
3031	"候長宣、候史拓，    八月乙巳盡甲戌積卅日，日迹從第卅＝
钆南界盡鉼庭钆北界，"
3032	□候長王建。    二    四    六
3033	□傷，具移創別名籍，毋有以書言，會月廿七日。官須
3034	奉錢六百，    五月辛酉，掾常付候長建國。卪
3035	詰邊官，前使尉史憲自行視茭，邊何□
3036	長良以私印兼行候事，謂不侵候長宗
3037	"                 王聚卿廿。
朱君長償雞錢廿。 侯卿廿。
                 □卿廿。"
3038	呼塗古惡，□不承已……· 天田不畫，□□縣索□
3039	□□  詣河閒樂成
3040	稁矢百，皆钗呼，物故。卪
3041	  新除，未視事。
3042	自言責甲渠終古钆長徐帶履錢百六十，服負。
3043	大酒几一，長七尺。
3044	"                       候長呂憲，奉錢千二百。    終古钆長東郭昌，奉錢六百。   望虜钆長晏望，奉錢六百。
                       臨木钆長徐忠奉，錢六百。  □□钆長亓禹，奉錢六百。     ·凡吏九人錢六千
出臨木部吏九月奉錢六千。                                                                    建昭五年十月丙寅甲渠尉史彊付終古钆長昌守閣卒建知付狀
                       窮虜钆長張武奉錢六百  候史徐輔奉錢六百   
                       木中钆長徐忠奉錢六百  武賢钆長陳通奉錢六百"
3045	"鴻嘉二年六月丁未
音敢言之，迺已□"
3046	"紀音印。    即日到。
六月癸未，第十钆卒同以來。"
3047	"日迹行廿三里，久視天田中，目玄，有亡人越塞出入
它部界中。候長、候史直日迹，卒坐匿不言迹，"
3048	到河平□年十一□□還……敢言之。
3049	"□丑朔甲戌，令史敞敢言之，迺癸酉直
發者。即日平旦，付尉史遷。"
3050	賣絮三橐，直百五十。
3051	□吏卒不候。
3052	"□凡書廿三封，合檄一。
  元延三年五月，從史義叩頭，死=罪=，義以四月
  五日書下自罷，其六日，幼實受長安苟里李□"
3053	"  書一封，奏程署，丁子池致。    
                        已
  書一封，奏戴掾，已得報，前去。  君明。
                        病。
]書一封，戴候已得報，前去。"
3054	·功令第卌五：候長、士吏、钆長皆試射，射十
3055	□◆建昭五年十月盡六年
3056	□◆九月刺史奏事簿錄。
3057	·右以詔書二千石賜勞名籍。
3058	卒田以來。
3059	第六钆卒爰钼，
3060	·右鉼庭部病
3061	飲藥五齋，積三日，
3062	·建始二年三月丙午社賣買
3063	"   ……三
   ……六□□

   ……六十日
   下……"
3064	頭，絕餐食
3065	再拜
3066	"叩問馮漢君，善
相見，閒得
□善日□"
3067	"卿問毋
□往否賜
它，□叩頭白，"
3068	  完
3069	直三千三百廿五。·今□
3070	□百卅
3071	餘見帛
3072	……千八百五。·大凡社□
3073	鄣卒丁取。  ↓
3074	"……
……五月□□
            延延延□"
3075	卒界……□遣員言
3076	□七十□
3077	□……從八卒迫□
3078	兩到
3079	"             □□□□
甲渠候官  ※          
             拜敢言之。"
3080	甲渠候官，行者走。※
3081	·※甲渠候官。候※發  ※
3082	"戍卒，  武安茲仁里張仲，年廿五。
    ※
魏郡  庸同縣廣陽里焦趙有，年廿七。"
3083	"第十五
      ※尹嚴  
钆衣橐。"
3084	※鄣卒孟廣衣橐。
3085	甲渠士吏常□□在钆，行者走。※
3086	甲渠候官。  ※
3087	止害隧，
3088	日中時，
3089	敢言之。
3090	……不相見，得毋有
3091	三人
3092	……立當死，在……
3093	"   戍卒
※
   資錢。"
3094	"魏郡
    ※ 
戍卒"
3095	"魏郡
田卒※ 
貝丘"
3096	"  常元君所□□
※婢為邑君□□□□
  毋以遣□□□"
3097	今奸孝□□□
3098	"    卒
□※
    衣"
3099	"魏郡
      
戍卒"
3100	"□國□廿
……
……"
3101	"  □六  
□
  □□□"
3102	"  □□□□一□
  □□□□一□
  □□□□一□
  □□□□□
  □□一□□
※
  右縣官
  犬钉二□
  常韋一兩
  緹績一□
  緹行縢二□"
3103	寫移酒泉會水，書到，如律。
3104	"□前出穀欲張卿，數月君責之，即亟廩當出者，月出別積之，
□寬，高樂君車各二兩。記到，白君別積之，令可復糧，如府□ 
詣倉□須以□民多抵不服者，必予樂君，君其事急。"
3105	"從及樂君筵……葦席，茭內中钽
為沽酒，小方函諸器可欲持者，以令樂君牛車
持歸。"
3106	"□□即日食，以為钆長充取□□□□钆渡肩水河
□掾足□□賜□白布單襦，充□□□□
□□敢言之。"
3107	"初元五年十月庚子朔庚
發矢十二，中钚矢十，以令"
3108	"四月辛酉，居延都尉
甲渠，殄北塞候承書從"
3109	"居延都尉章。
四月壬戌，鄣卒郭同以來。"
3110	□報，唯毋留，如律令。 ／掾忠，佐定。
3111	會月十日，何故至今乃詣官？又後假千人
3112	第卅五钆卒王賓，
3113	·功令第卌五：士吏、候長、钏钆長、常以
3114	城倉受轉穀如府牒，會日，毋
3115	□□頭死罪，敢言之。輔備邊竟，以迹候、設兵
3116	"                ·自言：為居延當遂
制虜钆長徐嚴，居延。
                 單衣錢，七百。數責"
3117	移魏郡元城遝書曰：命髠鉗，笞二百
3118	河內山陽繕里傅盖，迺二月中□□□
3119	·不侵部建始三年四月吏卒日迹薄，
3120	郡□陽濼里公乘尹尊，年廿四。
3121	休□其□□□下餔時到隧，職事毋狀，
3122	·候君對府。
3123	·凡出錢三千三百，    □□□
3124	"穀，刪丹故吏趙回钾相鋰放蔡
□忠，苛人受錢臧三百以上，告"
3125	到，趣作治，具言不已狀，會月
3126	  又鉼庭候長輔逐亡施刑還，
3127	"·臣請列候、中二千石、諸候相、邊郡萬騎大守，減中郎一人，二
  中者，減舍人。吏視事皆滿歲，及得任所任犯盜"
3128	今餘鉤四百八十三，
3129	□不侵隧卒侯，
3130	第卅五钆長仁，
3131	奉，叩頭，死罪死罪，對曰：□
3132	"      癸   □
十六日        
      丑   □"
3133	□年七月丁酉朔壬
3134	·甲渠候官建昭四年
3135	十二，中钚矢八。  马
3136	臺里公乘蘇常，年廿五，
3137	駟朢钆卒東郡樂昌
3138	二千石以下至佐史及卒當勞賜簿。
3139	"千五百五十六，其□百。  六月辛丑，君以賦候史□之，十
今見五百。"
3140	鄣候漢彊敢
3141	者，謁報敢言
3142	茭三千二百卌束
3143	朢南迹，不辤與□
3144	戍卒，魏郡鄴萬歲里大夫孫梓，年廿四
3145	"□觻得平利里張良
里王幼寬。"
3146	"一封，居延都尉章，詣張掖大守府。  
一封，居延令印。詣廣地候官。"
3147	"  方 罷
者 遣  卒，議徙勮處，毋悔後患□"
3148	  七月癸酉，候長它取。  卪
3149	起俱黄黄門闌闌
3150	□君來責春君
3151	"□月丁未日中四分時，誠北卒□受執胡卒。□日下餔
分時，付臨木卒楚。界中十七里，中程。"
3152	尉史並奏封。
3153	西閒钆卒—
3154	"官袍一領，見。        □□□□
官□二兩，願□見。    □□□□錢六百
官钉一兩，見 。       □□□□賣五百"
3155	□□旁亭舉钣，燔薪，以次和
3156	"         券不亡。
市券一。先以證財物故不以實，"
3157	"鄣候寫移書到，趣……
如律令。/掾□□。守卒史□"
3158	旦乃詣官，不期會日，解何□
3159	□母一旦終天命□
3160	廪者留廪，
3161	誠北钆長馬，不在署。
3162	公，今月旦還，行至□□□□
3163	"    同縣
□雒里公乘"
3164	□丙辰朔丁巳，不侵候長充，敢言之。
3165	居延甲渠制虜钆長，居延長成里公乘逢毋澤，年五十五。
3166	責故卅井廣地钆長钿贛等錢。贛等在居延，移居延驗問
3167	三泉里公乘召傰，年卅三。    能不宜其官，換為候史
3168	庚午朔乙未，甲渠鄣候喜
3169	"月丙寅，卒莊禹迹，盡乙亥積十日。  　十一月丙戌，卒籍良迹，盡乙未積十日。
              盡乙酉積十日。   ·凡迹卅日，毋人馬出入塞天田迹。"
3170	"      六月丁巳，卒李侻迹盡
執胡钆，
      六月丁卯，卒陶立功迹"
3171	松板一，長八尺。
3172	東鄉石上祭，
3173	東鄉中央祭，
3174	賜勞，矢十五日。
3175	渠令史魏延年，馬一匹，壹宿，南
3176	佐史五十六人，
3177	令史魏延年，十月丁巳，寄布二匹，
3178	□稚季縑一匹，直千二百，畢。
3179	十五步，凡葆天田四里八十七步半步。
3180	郡富平候元城邑安昌里王青
3181	受四月餘茭四千二百八十五束。
3182	□癸亥，病頭钎、寒炅，未能
3183	事告尉謂部士吏、候長等，寫移檄到，循行
3184	戍卒，南□平□□□陽□□□□，年卅。
3185	□迹毋人馬蘭越塞天田出
3186	第一卒史武，  S  責勝之钆長孟
3187	次吞卒王安世，    貰賣布復
3188	四月盡六月，積三百廿五月十三日
3189	甲渠第卅四隧長，
3190	第廿八钆長商，叩頭，死罪死罪，對
3191	□敢言之，府書曰：□前
3192	……掾根以正月還，
3193	甲渠第六钆長
3194	令印 。 第十。  詣廣地候
3195	建昭二年計毋餘
3196	持牛車來
3197	"其三百四，完。  七十五，元年六月。為大司農茭刃缺，幣盡。
□受南陽郡，刃缺須生，幣不可用。"
3198	隊去府二百七里，當行二時一分，行□□
3199	"               六月辛亥，卒暴同取。卪
]第三钆卒□□。"
3200	[甘露四年閏月甲申除。
3201	□戌朔戊戌，左農右丞別田令史□
3202	西會水驛佐，金城里楊贛□
3203	□居延都尉德、城騎千人慶兼
3204	□須以來。
3205	"        取脂□
建始四年，"
3206	十斤
3207	十斤
3208	"  稾矢五十，完。
  蘭冠各一，完。"
3209	稾矢銅鍭二百五，十
3210	·凡萬二萬九千二百七十三束
3211	甲渠候官予寧，敢言之。
3212	候、丞曲旃卅。
3213	三百卌，
3214	掾
3215	塞隧卒
3216	三千三百七十二石·□□□
3217	"具弩一，完。  
弩钐一，完。"
3218	建始元年十一月庚辰
3219	□三年十月戊申除。
3220	■右誠北隧卒三人。
3221	□三泉里徐殷
3222	今遣並詣居延
3223	三百卌七。
3224	地小林用以故犬惡，章職事
3225	卅隧長詡，第
3226	當死，叩頭死罪，
3227	■右二人羔肉。
3228	□钆出入四月
3229	□閏月戍卒為人所共
3230	詣却適隧長成長壽，當曲隧長
3231	□月□酉，甲渠尉史辟兵敢言之，頃府所移
3232	戍卒，魏郡梁期宜故里大夫尹積，年
3233	□隧長由，以私
3234	□巳甲渠
3235	巳甲渠
3236	□當=時，免。絞病在
3237	"  □在尉鄣。    軸二，其一折。
             毋鉤。       
              钶在尉鄣。"
3238	"甲渠第廿五钆長張奉世，
                     
元康五年九月戊寅除。"
3239	  自取。
3240	可置，  有方一，完。
3241	第十二車輸廩一□□□□□
3242	亭隧舉，告尉謂候長弘……
3243	為治偷
3244	"  蘭冠各一  。
 
  钐一，完。"
3245	    一通……
3246	第卅七隧戍卒魏
3247	徐成除
3248	"   八月戊辰，尉
□
   爰書一編，敢"
3249	□人·千一□□
3250	"   ……
□          
   ……府"
3251	塞尉元告尉，施刑郭旨
3252	發發發發□
3253	便教衣强奉
3254	箕山帶譚·□□
3255	   凡得□
3256	   以食佐史八十九人，積千八十四月十一日
3257	"□隧楊駿受卅井卒赦
……九十"
3258	"臨木卒意受誠钲北钆卒欣。夜半 
]付收降卒忠。界中九十五里，定行"
3259	南書一封，居令延□
3260	萬歲候
3261	候長
3262	塞天田出入
3263	甲渠官
3264	□◆建昭二年
3265	"     ……
□◆
    十月郵書"
3266	"　五月壬子盡辛巳積卅日，日迹從吞遠隧□
                   　　　　　　　　　
　五月壬子盡甲寅積三日，日迹從吞遠隧"
3267	□十二□
3268	甲渠候官，故行。
3269	□
3270	"        卒
第七钆，    
        卒"
3271	甲渠第七钆卒孫
3272	北書一封，章破，不
3273	朔，    甲渠鄣候  □
3274	  五月食
3275	出茭九束，
3276	"[□甲渠候官。   
      正月庚辰，第十卒開以來。·二事"
3277	其二百廿五石米糒，積前□
3278	大守府。
3279	"      永光五年
□◆□月盡六年"
3280	"    九月諸官
□◆
    往來書。"
3281	掾范弘。
3282	   三百
3283	"               卒尚譚食
石三斗三升少。  卒尚封食
               卒樊自為"
3284	事
3285	"  盾一。

  有方一。"
3286	茭四萬二千三百
3287	]永光二年八月己未
3288	日付消□
3289	二萬二千八百，
3290	三石三斗三升少，
3291	"□三石自取。
□三石□奉取"
3292	渠候官。
3293	弩鐖釾，當負□
3294	……叩頭死罪
3295	用羊
3296	一束
3297	建昭三年七月
3298	為狗铀□
3299	千六十八匹，=一斗
3300	十一月癸酉，妻恩
3301	□拘檄出入，不應法者舉白。
3302	□月戊辰付候長嘉。
3303	壯麗哉，數
3304	問如辠□□
3305	[為中央，候施
3306	中部霍穉季
3307	南北再食
3308	卒梁護□
3309	第十七卒莊
3310	□候言：戍卒馬復取昭武男子董子真□
3311	□兼掾臨、屬霸、書佐音、助府佐□
3312	尉史孫齊、助護
3313	界界界
3314	移過□
3315	"□錢
□□今月
□莫食不"
3316	七□□
3317	□急□歸遣
3318	拜言
3319	二    二
3320	自證已前移
3321	□胡钆
3322	令。／掾昌、令史
3323	第卅一隧長□
3324	塞天田出，
3325	钆輸苣十枚，會己亥
3326	□得大□
3327	  一封張掖
3328	之，謹寫移
3329	甲渠鄣候，以亭
3330	父張宣
3331	   輸候□
3332	□調
3333	殄北鄣候以
3334	以郵行
3335	"  稾矢銅鍭五十，其十六

  蘭、冠各一，完。"
3336	■右居延十六牒，直
3337	·建昭四年八月二日
3338	"十二月壬申卒孟□   
卒馬稚子迹盡辛丑口"
3339	付都尉庫。
3340	戍卒魏郡內黄
3341	[渠候長謁移候
3342	□□里公乘□□□
3343	別柱甲渠候
3344	府，願毋忽
3345	廿五隊長忠，牛一，
3346	□□士吏孟行塞
3347	卅買紬□絝十三
3348	十斗，四日十三□□
3349	予□
3350	□畜牛□見□□□
3351	□□甲渠、殄北□□
3352	  率钆負卌一算。    第四
3353	會丁亥旦，為部吏卒
3354	"  卪   鋸一。
             
       小釭一。"
3355	"         □□長史□□ 
□如律令。"
3356	令。/ 令史
3357	屋蘭男子方子
3358	吏府居
3359	驚虜钆卒，魏郡厝蘇成里張□
3360	令史音。
3361	完
3362	"  一人□茭。
            
  一人治計□。"
3363	未得肉
3364	渠官
3365	己酉病，不
3366	  犬犬犬
3367	第一钆卒許敞，  五月癸卯自□
3368	巳朔，有輒捕案致
3369	誤自多
3370	史忠發。
3371	尺寸咫□
3372	   自言□
3373	兩，直三百五十
3374	□□私歸宜穀田舍
3375	"□毋□甚善，□
言官，至五六月
      ……謹"
3376	□具□
3377	" 作田
        
 □□□田"
3378	  服三□皆□
3379	數亭毋狗。  因朔月長□□
3380	少卿言，若請過長史第
3381	卒未得，自言服吏
3382	母病死，九月
3383	"[月貰買□一匹，至□月中……
謁報居延，敢言之。"
3384	□第廿三候長寫移書到，
3385	到官。其昬，第卅四钆
3386	長錢百，當償府君奉錢。
3387	"□會或……
移書到……"
3388	"     皁練復襲

     皁練復絝一"
3389	北起食，儌迹第六廬
3390	"         受收降卒便，
        钲北钆卒政。界中
 □□四  …… 時五分。"
3391	■铁一具＊    毋取閣。
3392	□建昭五年……
3393	□二丈八寸，   □
3394	□□錢八百，
3395	臨木候長憲，以亭行。
3396	□曰：第廿□隧和受第廿□
3397	□尊令移
3398	"卒父夏粟三石二斗二升少，自取。卪臨桐卒公孫福□
卒任奉粟三石二斗二升少，子收取。卪侯長滿馬食
□□□敦粟三石二斗二升少，□取。卪"
3399	官曹士吏萬□長□
3400	[□與良民爭糶，
3401	  □  □
3402	"不審民，言……
言民……
移居延以請，再……"
3403	"           其廿三
入□□廿五。        
           二□□"
3404	□甲渠候
3405	喜謂
3406	三百卌二石二斗，
3407	"   □□          
                卪
  □□復襲一領。□"
3408	書四封，
3409	   誤不至甲渠
3410	□甲渠候
3411	□甲渠候
3412	□從偉卿官取□
3413	□□再拜
3414	□甲渠候
3415	五枚
3416	沈铂
3417	五百束
3418	"                                       卒寗橫粟三石
第四钆長陳不識，粟三石三斗三升少，張歸取。卪              ＝ 
                                       卒張歸粟三石
三斗三升少，張歸取。卪
三斗三升少，自取。卪"
3419	朢虜隊長房良，    負故候長周卿錢千二百卅，
3420	"        詣居延，會月十 
持牛車
        五日。"
3421	"                                     二月
士吏卒辛廣宗，   粟三石三斗三升少，始元六年省卒仰田殷取。卪"
3422	"                          三石具弩一，完 。            蘭=冠各一，完。
戍卒東郡臨邑馬都里樊非人，  钐一，完。 
                          稁矢銅鍭五十，其十斥呼，卌完。"
3423	  積百八月，奉用錢七萬七千九百。
3424	  今換為居延臨道亭長，代張陵。
3425	" □粟三石三斗三升少，驚虜隧長光取。卪

 □粟三石三斗三升少，驚虜隧長光取。卪"
3426	"    卒□□，四月丙辰迹盡乙丑積十日。
   卒□□，四月丙寅迹盡乙亥積十日。     
    卒張福，四月丙子迹盡甲申積九日。"
3427	"  六石具弩一，。   稾矢五十

  弩循一。       蘭、=冠各一。"
3428	錢藏官，候長譚護
3429	入胡騎車粟八十三石八斗，
3430	時遣，云廩吏卒校未已，解何？書到，趣遣具言狀，會月十日
3431	曼近延近寺居延令日令曰
3432	"豤田以鐵器為本，北邊郡毋鐵官，卬器內郡令郡，以時博賣予＝
細民，毋令豪富吏民得多取販賣細民。"
3433	"六月丙午，殄北鄣守候城倉守
書相報，不報者，重追之。"
3434	"城倉長印，殄北守候。
                      
六月己酉，第八卒衆以來。"
3435	"            □□□□
甲渠士吏孫猛"
3436	"  俱起钆長程偃等皆能不宜其官換如牒，
·                                ·一事二封，八月丁亥，士吏猛奏封。
  告尉謂城北候長輔。"
3437	"                 出茭十束，
□府卿出茭簿。  出茭十束，
                 出茭十束，"
3438	"                                四百
武賢钆長陳安國，    十月奉錢六百，       
                                二百"
3439	"   自言責士吏孫猛脂錢百廿。·謹驗問士吏孫猛，辤服負，已收得=
猛錢百廿。    ＊"
3440	不到，解皆曰何，甚毋狀。檄到，趣遣忠□□□□□
3441	廿二，有□
3442	北界
3443	第廿卒楊□
3444	不服，移自證爰書會月廿二日，如律令。即日食時，事善行。
3445	堠高四丈，上堞高五尺，為四陬。埤堄堞埤堄反□
3446	钆長將轉，積三月五日不
3447	"           一人養，    六人伐玆其，
己卯卒十人。 
           定作九人，  三人繩，得繩百一十丈，合百八十丈。"
3448	"書到言。／丞相史弘
□書。／掾建卒史章"
3449	"望迍上見屋南
□□□□□□□□□"
3450	    □     □
3451	  攝食候長成
3452	□卒諷讀钏火品約，第十七候長勝客第廿三
3453	自取。卪
3454	  百七十束
3455	"·居延甲渠第四钆長公乘陳不識，中勞二歲九月七日，能書＝
會計、治官民頗知律令，文。年廿六歲，"
3456	見長吏記財□□
3457	證，謹寫爰書，移謁報酒泉大守府，敢言之。
3458	令□舍吏□□桼□□□可□
3459	"                    合檄二，章皆破，摩滅不可知。其一詣刺史趙掾
北板合檄四。↓十七。 ↓
                    合檄一，張掖肩候印，詣刺史趙掾在所。·合檄一，"
3460	煮雞腊□尉願取一行。·三老來過，希欲備之。
3461	官以不侵以南書不□□
3462	平元年九月甲辰，不侵守候長士吏猛敢言之，
3463	即日遣□□钆長□□教□次海亭部敢言之
3464	"                                 卅二□取錢九，
□钆長楊赦之，  八月奉錢六百。  ○  百七十二錢，·凡二百一十四。
                                 三百八十六|  □□钆長□取。卪"
3465	"戍卒南陽郡湼陽邑東城里公乘何鎮，年廿四，河平四年七月＝
甲戌，渡河"
3466	知櫝钏火品約， 　
3467	"    糞土臣德昧死再拜上言變事書。印曰臣德，其丁丑合＝
蒲铃□"
3468	五百卅
3469	□曰昌言變事自書所言一卷已覆，而休言未滿半日，
3470	·令、相、長、丞、尉聽受言變事者，毋
3471	郡分利賜得錢固成，成使召賜計
3472	·甲渠候官竟寧二年
3473	·建始元年六月省卒茭日作薄。
3474	"  都尉章，詣張掖大守府。    二月辛丑夜半時，誠北卒朐受吞遠卒壽，

  延令印，詣詣張掖大守府。  雞前鳴七分，付臨木卒常。"
3475	"孝迹盡壬午十日，    ·凡卒迹積廿九日，毋人馬蘭越塞天田出入迹。  
盡壬辰十日，
辛丑九日。"
3476	不服，移自證爰書會月廿八日，如律令。
3477	□屬甲渠候官。詔書：卒行道辟姚，吏私貰賣衣財物，勿為收責。
3478	"居延甲渠終古隧長郭昌，
建昭元年七月乙卯除。"
3479	□束。·見得蒲四百五十束。
3480	建始二年十
3481	元年元年春王正月，公即從所□王
3482	元年春王正月
3483	飲藥，言府。·一事集封，    三月丙戌，掾昌封。
3484	第十四钆卒累則
3485	建始元年十月
3486	奉病不能視□戇以遣屬令史董雲責
3487	[□案會月十五日，如律令。
3488	·右七人。
3489	  卒一人，櫝钏火品未習。
3490	入錢千二百，
3491	第一钆卒史武 ，
3492	□察愚戇，死罪死罪，
3493	□卒魯畢，    已賦錢五十，
3494	爵里年姓官除辭各如牒，
3495	·吞遠部建昭五年三月過書刺。
3496	  五月壬子，掾常奏發。
3497	辤不貰買，皆證
3498	第十八钆   卒
3499	吞遠候長鄭湯
3500	書三封，檄三
3501	  ／令史弘。
3502	千束，直三百。彊即
3503	"                                  不責魚廿頭，□□卅六
□吳豬病卧武彊钆，仁使通持魚廿頭遺豬，餘魚三百。
                                         八十頭。"
3504	王安牛奉錢少百四。
3505	"候長武光，候史拓，    閏月辛亥盡己卯積廿九日，=迹從第＝
卅钆北盡鉼庭钆北界，毋蘭越塞天田出入迹。"
