ID	释文
2507	●宜禾第八獨和金城●都
2508	□方□□
2509	燔一積薪　列
2510	"候史包在所
"
2511	□有大眾不去，欲並入為寇
2512	之謹
2513	□日入時□
2514	殄北守候塞尉
2515	寅　□
2516	置□車
2517	"●肩水候官元康元年五月鄣卒廩名籍
"
2518	□□為□□五百石治
2519	□簿一編
2520	二石，多實一石三斗三升，當還入
2521	"定陵令印
□□□
"
2522	神爵元年四月壬午朔己酉，佐解事敢言
2523	元康元年七月甲戌朔辛卯，昭武長
2524	"印曰□□□印
元康元年九月乙亥士吏平以來
"
2525	"□□□□      矢銅鍭
矢千二百，其千 


X109.10 □□□"
2526	尉誼兼行都尉事□□
2527	"□□□□等二人八月食　
"
2528	"罪
"
2529	"佐敞
佐建
"
2530	到罷復傳木郭辟吉
2531	"守卒史賢觻得人
"
2532	"再拜
"
2533	"令
賢□史□光"
2534	"□二絞為

"
2535	"□書毋□有
"
2536	更始三年二月癸丑朔
2537	"詣官當教五十上
"
2538	通不通案何霸
2539	"與五十人積百五十月      千六十三斗
三升 

"
2540	長護敢言之。謹移
2541	下
2542	二十五日●前言□
2543	月丙寅日中入
2544	將卒詣前夫子□病
2545	掾史候□官
2546	"第十五卒陳萬
"
2547	新史尉史
2548	粟一斗得米六升
2549	八月己丑朔己
2550	"直四千      勒君兄泉
廿官泉      始建國二"
2551	甲溝候官塞庶士候長　戊子□
2552	□部新始建國地皇上戊三年二月　郵書課
2553	第六助吏東郭尊見　助吏王□
2554	陽　前□□□
2555	尉史張尋　文毋害　可補
2556	"就
"
2557	"□□長□□候塞□□簿人名
"
2558	議罰
2559	不見尺竟隧舉
2560	賦餘錢千三百廿九
2561	"同嚴徙補第五
"
2562	倉令史
2563	軟弱不任候望，吏不勝任
2564	粟卅六石　六月
2565	"長平　□月廿一日食，第廿三付候長李鳳
"
2566	"□明歲調可□
"
2567	"譚報
"
2568	出泉百廿　米粟三
2569	為□□一編
2570	□府令
2571	"伐胡卒高武錢五百，又粟十石皆發所貸
"
2572	庶士候長王護　　庶士
2573	尉吏士吏
2574	官劾曰右□
2575	長□□
2576	"戊
午      丁
亥      丁
巳"
2577	隧私為酒醪，各亭　　（觚）
2578	往來行者，輩送毋□
2579	等。寫移檄到，
2580	□如府檄書□　　（觚）
2581	候塞尉德
2582	相從飲食
2583	令　
2584	"二日      丁
未      丙
子      丙
午      乙
亥      乙
巳      甲
戌      反支      甲
辰      癸
酉      建反支      癸
卯      壬
申      壬
寅      辛
未 

"
2585	"入      都內賦錢五千一百
給甲渠候史利上里高何齊
地節二年正月盡九月積九月奉 


"
2586	之　　／令
2587	
2588	
2589	
2590	
2591	□第十長利
2592	今餘穀萬二千四百七十三石三斗
2593	年正月二
2594	書字使□
2595	"伏地再拜
"
2596	●凡穀萬六千四百
2597	九日積六千九百六十人，人六升
2598	穀萬三千一百六十
2599	官五石弩一，傷燕□
2600	代任惲
2601	□曰居延□關塞遠何得出牛子曰欲渡天田以杖畫之疑齋牛子赦共　　（觚）
2602	神爵三年正月壬
2603	"■右觻得
"
2604	■右臨木卒
2605	吏員百□
2606	卒員三百□
2607	"魏郡納
"
2608	"（前簡側面）
"
2609	"少卿廣地里
□一自取　卒"
2610	"錢
五千
□□□
□□□
□□
□□      □□□

□



 

"
2611	"（前簡側面）
"
2612	"弩一幣
"
2613	"受四月餘穀萬一千六百五十二石二斗三升少      其二百
三千九百"
2614	"入粟十二石增廩五千二百廿五石今五千二百卅七石　　受城倉
"
2615	"少      其二百卅五石米糒
四千二百六十三石一斗"
2616	"第五長趙延年      有方二破，斧頭一破。●皆已易
索一幣●已易      積薪四小，"
2617	破猛即具衣物
2618	"一苣火一通
上一苣火一通
□君慶"
2619	"沙造中盜觻得
　　　□□□二
"
2620	宜里謹毋留，如律令。
2621	戍卒魏郡內黃□居里杜收　貰賣鶉縷一匹，直千，廣地萬年長孫中前所，平六
2622	□副別之，移書，會己酉夕，須集移府，毋
2623	"吞遠部      候史吏已取
吞北長為已取
萬年長已取      今取三千六百 

"
2624	"田卒魏郡黎陽朝陽里馮廣，      槍一，傳靡廣二□長
　　　　　　　　□　"
2625	"●第十一部建始二年五月負卒日作簿
"
2626	"絡絮百三斤
"
2627	"元言　記記
"
2628	尉言元年昭五年
2629	豤田簿署歲上中下，度得穀口率，其有菑害者署頃畝□率□
2630	"□粟三石三斗三升少，真取。      卒莊護粟三石二斗二升少。
卒馬真粟三石二斗二升少。護"
2631	"十萬三千卅。校一月九千，一歲十萬八千，三歲凡卅二萬四千□
長安宅一、二萬自給"
2632	"十一月壬午自取
"
2635	"甲渠官
十一月辛酉卒□□以來
"
2636	"九月穀出入簿
"
2637	"（簡不清晰）
"
2638	"□渠官
"
2639	"員簿
二千石□賦見為刻印章曰　廣德內史章小府
千石□賦見為刻印章曰　　□□內丞書佐十人
秩各百石，其一人護工。
"
2640	"□□往來書
"
2641	隧長劉彊等錢●一事集封　　十一月
2642	"●右令
"
2643	其十八楊舉，十七遣
2644	三升少　五月□□□自取
2645	具弩二　□□約起
2646	"鉼庭候長仁將部吏詣官，七月辛酉蚤食入。
"
2647	更秩蓬解隨，鋗紐不以時著，忠當坐廢□
2648	□□□□三人買酒
2649	"建昭二年
"
2650	"■滅寇戍卒侯服一
"
2651	□迺戊戌病頭痛寒炅不能
2652	謁報，敢言之。
2653	□建昭二年滅寇亭長
2654	"□食
"
2655	名捕平陵德明里李蓬，字游君，年卅二、三，　坐賊殺平陵游徼周，攻□□市，賊殺游徼業譚等，亡為人奴
2656	"候望公左君萬敢言
"
2657	"卅二長聖初除詣官
"
2658	"六月辛亥餔時入
"
2660	昭三年五月中賣牛一肩水金關
2661	庚戌北，嗇夫欽出。
2662	"甲寅丁夜中
"
2663	從南方來，隨河北行
2664	以廩夷胡卒刑充國
2665	"今徙補襄澤長代田延年
"
2666	"□□□□□□□□
□□□降周忠□"
2667	"居延守左尉王宗
"
2668	"如律令
"
2669	解甲渠候
2670	六斗六升大　
2671	官尉史□
2672	"書佐郭外人
元鳳二年十月庚申除
"
2673	"不細前不□前子其□治□□□
子□□□及候官尉史史子四至"
2674	"方藉大刀
"
2675	觻得騎士池□
2676	部界中毋詔所名捕不道亡者
2677	百八十　給關佐邦霸
2678	□□□順四年
2679	"□□□□毋恙
久□□□時□"
2680	□
2681	□子繫馬□下
2682	中寫□五□
2683	"
作□肩□□"
2684	敢言之
2685	候長廣宗等寫移
2686	　十一　地節
2687	五石
2688	以詔書十月入
2689	□居延界中。謹案
2690	□□土
2691	"　又
"
2692	二寸黑色
2693	成承祿償居延卒李明長襦錢二千六百錢
2694	"居延地蓬一會
"
2695	年八月戊寅除　□　
2696	卒田□巳五月食
2697	代張護眾
2698	騂□
2699	所□
2700	就錢□百出
2701	□肩水候官
2702	鄉六人
2703	□謹移
2704	二百一十四
2705	根　徙補缺
2706	●□官大夫武□□里年廿八□□□□□
2707	日□為□□□石□奉卅□□□晴明日□證
2708	里
2709	里昌
2710	"萃馬一匹
"
2711	從在
2712	陰亭里卓吉年廿四
2713	二
2714	肩水候史莫當
2715	"卒史二斗　　　□□一斗
□□□□
"
2716	所假兵簿
2717	□敢言之
2718	□□者以
2719	"□始二年
□"
2720	"□月
"
2721	驗問約
2722	"□爵元年七月
"
2723	本始三年二月辛巳朔戊
2724	文文卿文卿
2725	吏代王窅
2726	里田去疾
2727	"●右安樂隧
"
2728	長不更
2729	毋害五月食
2730	都尉府乃
2731	故
2732	"元康四年功勞
"
2733	●右前候史小完部元康
2734	未行塞審
2735	故候史觻得市陽里寧始成貰買執胡隧卒
2736	"□□□□史福御史守少史高□御□守
軍大候兄子史野枺常以所報稱君事皆"
2737	□居延所命髡鉗鈦左止洛都毋崔□
2738	七日卿文貰□
2739	趙猛三年七月中坐見
2740	□書
2741	遂成□狀
2742	"□□□□□
　　共得千七百四
"
2743	留稚不
2744	凡已得并
2745	十一月壬寅下，凡卅八字。
2746	孝文皇帝五年
2747	"出麥二石
"
2748	□候以下九十一人，其二人已得三
2749	□聾深目各□諷誦品約
2750	不宜其官，以令換為橐他石南亭長
2751	東望長卜益壽已得
2752	臨田隧駟望
2753	□佐□來死
2754	"二　
"
2755	丈一尺五寸□□□□
2756	府備補
2757	"如法，輒論之。謹以
□"
2758	故候長番和
2759	二一　□二
2760	井再□東
2761	蓬火
2762	"元康四年二月己未朔乙亥，使護鄯善以西校尉吉，副衛司馬富昌，丞慶，都尉宣、建、都
迺元康二年五月癸未以使都護檄書遣尉、丞赦將施刑士五十人送致將車□發"
2763	"戍卒東郡□里函何陽

      坐以劍擊傷戍卒同郡縣戍里靳龜右脾一所，
地節三年八月辛卯械。 

"
2764	"□□居
"
2765	知士吏張王
2766	通日
2767	"
"
2768	□從者牛
2769	升
2770	
2771	貝里孫賜　今肩水廣地令史代勤守
2772	"戍卒鉅鹿郡廣阿螢里呂孺　本始五年正月庚子朔□□
"
2773	"望泉第卅一
"
2774	田卒魏郡武安吉
2775	行尉事宋
2776	□□居延□
2777	恩卿卿屬前不
2778	建平元年
2779	吏
2780	
2781	來物虞叩
2782	□□月
2783	"□時□□□吏
"
2784	●右三人使在□□田里公。
2785	擇
2786	"
事功程
／掾"
2787	□
2788	□□□□
2789	充比檄
2790	善□　五月卅　
2791	□
2792	"□□年
"
2793	年廿三
2794	□賢責士吏□
2795	出入長七尺黑
2796	"子夏為孔子
"
2797	"令人不宜子孫六畜五穀
"
2798	"□□　　　□□
甲寅──　乙丑　"
2799	"（簡不清晰）
"
2800	陳華里不更
2801	長賞□
2802	"人□
人庸"
2803	"南方
"
2804	宗叩頭伏地白□
2805	□□□□□
2806	房　字尹□
2807	"□□
"
2808	"出□子恩
"
2809	"如律令
"
2810	"□
"
2811	"可□
"
2812	"足下
"
2813	移吏家
2814	"永始五年三月戊辰朔己巳，
博與長俱送都尉。謹案戶籍"
2815	輸居延盡二月
2816	□
2817	氐池塞尉敦煌南□里
2818	"出栗二石
"
2819	喜北蓬長晏
2820	"□□道□長張忠
"
2821	"□□
"
2822	里
2823	服一
2824	河平三年正月
2825	如律令
2826	舍中
2827	葆小張掖有義里
2828	□賦□
2829	用用用用用用
2830	"百人
"
2831	邑昌陰□
2832	"廣里
"
2833	矢千五
2834	積百一十
2835	□涇渠
2836	新桃武須里張□
2837	里任廣
2838	戍卒八十人
2839	第一長官十一月
2840	一人給事佐
2841	田卒汝南郡平與臨□
2842	□　弓一、矢
2843	其卅九完
2844	□黑，牝，左斬，齒
2845	"第二丞官七月兵簿
"
2846	田卒汝南郡
2847	□書
2848	延壽
2849	濟陰郡
2850	"□如言能
"
2851	里宋博德
2852	□里王充
2853	王□卅年廿五
2854	王安世年廿五
2855	"皁布複袍一
練複前襲一"
2856	"勿須曳
軍"
2857	二斗二升
2858	"
史喜"
2859	本始五年
2860	"□拜言
□□足下"
2861	史遂□
2862	五十二石
2863	謁言□
2864	屬守乘蓬
2865	滿五日
2866	再拜言
2867	"河內□
□□"
2868	"十斗六升      出□
十四石四斗"
2869	再拜
2870	八十七人病
2871	"
十"
2872	吏曰
2873	"石
"
2874	出入
2875	驛馬
2876	百
2877	□師
2878	丞
2879	□肩
2880	相辯，以故
2881	矢三百
2882	"蓬火出塞
□延"
2883	掖肩水
2884	三□二
2885	"不得時不罪
□聞"
2886	十二月
2887	"領


"
2888	□北如何甚
2889	"九月癸酉佐光以來
"
2890	"□
"
2891	□七
2892	田卒魏郡□陽北□□
2893	□陰
2894	作蘭不□
2895	第十七部建平四年十二月戍卒家屬當廩
2896	"甲渠官　張宗印
"
2897	"入粟大石百石      車四兩
尉史李宗將      弓
　"
2898	"□父母罵吏，又紬大刀欲賊傷吏，信
長育敢言之。劾捕令"
2899	年廿四，用穀二石一斗六升大。
2900	"      壬
□      □
□      辛
酉"
2901	三長張尊　從豊
2902	第四候長夏侯放私馬一匹　十
2903	給戍卒不幸死者
2904	給尉史郭常
2905	廩名籍
2906	"二月甲午大司農□受簿丞□□
□以□□簿□書到□□□□□"
2907	四萬四千九百八十
2908	吞遠長史
2909	伐胡長張
2910	"●凡十三人
"
2911	"三
"
2912	牢中不驗證令史
2913	●甲渠候官陽朔二
2914	"大司農部掾簿□
"
2915	"□□      □一養身
□□二梁□"
2916	□送府君，尉留聽受敞□□
2917	"不侵候長李順　二
"
2918	候長張軌
2919	吏施猛
2920	四月己亥尉史
2921	置辭言不欲言
2922	元年十二月吏奉賦
2923	言行塞及議從
2924	敢入言也
2925	"（簡不清晰）
"
2926	"嬰一，直百卅□□安
嬰一，直九十。□四枚
六月奉多卅六──"
2927	□會月廿一日／尉史遂臨
2928	第十候長忠將候史蕭並詣官，三
2929	"二月丁卯令史弘封
"
2930	□也。君即以根不傷，前居延遝根等
2931	己巳
2932	"二月丙□令史弘封
"
2933	"衣橐
"
2934	出錢五百　給吞
2935	十二月奉留責錢五百六十
2936	"受具弩簿
"
2937	"第十七候史馮利──
"
2938	臨之長毛平　從卒
2939	府調給
2940	虜　坐盜臧百□□□
2941	斗□三
2942	右□一三十一
2943	應使善也即□
2944	"令史弘受
"
2945	鉼庭長郅尊詣官
2946	敞欲言變事
2947	女子鄭奉自言未得夫彊奉言府
2948	素履　自取
2949	出二石　六石　食吏卒
2950	"右佐史一人　蘇卓
"
2951	"十一日 子候
官 乃移病書□使令史根等"
2952	"郵書失期，前檄召候長敞詣官對狀
"
2953	利漢廿五□□廿八六□
2954	及死為解，解何？具對　　／
2955	"敞辭曰：初欲言，候擊敞數十下，脅痛不耐言
"
2956	□入塞及出塞，為踵窮追，以檄
2957	安國，年，長七尺二寸，黑色
2958	見
2959	□皆相近
2960	"四□□
"
2961	黃米一石以付從君舍
2962	再拜
2963	" 地節四年三月　　（背文同）
卒兵舉 

"
2964	"戍卒濟陰郡呂都粱安里
戍卒濟陰郡呂都邑粱"
2965	之
2966	"張中孫
書進
"
2967	"前三年十二月辛巳下，凡九十一字。
"
2968	幾成風，紹休聖緒。傳不云乎，十室之邑，必有忠信
2969	□獄屬所二千石
2970	"出麥二石
"
2971	"□千一百七十
"
2972	□受遣
2973	丈，兩行五十，札
2974	"萬一千一石
"
2975	坐去署飲，君
2976	"十二月壬辰尉史□奏封
"
2977	臨莫長留人戊申日西中時受止虜塢上表再通、塢上苣火三通
2978	"月存視其家，賜肉斤、酒二石，甚尊寵。郡大守、諸侯相、內史所明智也，不奉詔當以不敬論。不智
"
2979	" 元康三年十月盡四年
九月吏已得奉一歲集 

"
2980	" 元康三年十月盡四年九月
吏已得奉一歲集賦 

"
2981	"始至里，年二歲，姓孟氏，迺
"
2982	"　　　金
緱氏奉
　　　卿
"
2983	封　三月己丑尉
2984	誼毋忽，如律令。
2985	當南部
2986	三升少自取　
2987	第十三長賢　□井水五十步、深二丈五、立泉二尺五，上可治田，度給吏卒
2988	田舍再宿，又七月中私歸遮虜田舍一宿
2989	今餘戍邊一人
2990	"令史□□史昌 即日夜昏時當卒
界□置□□行"
2991	"己卯，居延都尉北部掾宗移居
行所作治多不□"
2992	月來取并取之
2993	□請
2994	"戍卒
魏郡
"
2995	出長馬季餘錢等□
2996	隧卒馮利親自言責候
2997	臣多羊償卒□錢
2998	"甲渠官
"
2999	到驛在為會月廿八日
3000	"第十六隧長范利中      夆一不任事
□關折
毋脂      大積薪二上□□
小積薪一上□□

      □□皆破
□陽□□隨
狗籠皆破 

"
3001	"永光五年正月乙
言之□己□"
3002	"不可上下，連梃解，斧多隨折，長斧梃皆檐棓呼色不鮮明，奚索幣絕，弩長臂曲戾不可
"
3003	"南書三封　十七      其一封居延都尉章，詣張掖□□□
一封居延丞印，詣廣地候官。
一封居延塞尉印，詣屋蘭。      五月戊辰臨桐卒□□□受□□卒明，
餔時付卅井卒□。

 

"
3004	錢七百四
3005	"建昭二年十二月戊子朔戊子，吞遠候長湯敢言之。主吏七人、卒十八人，其
十一人省作校更相伐不離署，堠上不乏人，敢言之。
"
3006	候一人　未得七月盡九月積三月奉用錢九千
3007	酉臨木長忠敢言之。謹移郵書
3008	"史明      狗少一
前廚蓋解隨"
3009	"朔癸亥，尉史常敢言
之"
3010	謂□賣弦人□□□史　□
3011	"粟一石三斗　田子方
"
3012	平
3013	□食
3014	戍卒昌邑國
3015	里□□
3016	百八十人
3017	戍卒淮陽郡□
3018	□桂陽里公士陳
3019	九□五人
3020	"□□
"
3021	□里蔡喜
3022	□樂奉世亡未得
3023	三□
3024	□年三
3025	何不如誦投石不如
3026	正月
3027	始建國天鳳二年六年
3028	自取　
3029	□門下　□
3030	"馬子恩記      告
之      □記府卿及居延丞壽
□牛掾今臣君當用廿
□□取牛掾當得□"
3031	亥，甲渠掾譚受訾家平明里高護就
3032	三年五月
3033	缺
3034	□□八人
3035	長史倉　壬子廩
3036	三月祿用鹽十九斛五斗
3037	錢四百五十
3038	伐
3039	案調書
3040	馬一匹，驪，牝，齒十二歲，高
3041	窮追良捕
3042	"奏
淳于
卿足下
"
3043	"並伏地言
子夫□□□甚苦
列前迫□吏。謹因
第來子功為居延"
3044	吞北□
3045	"□君過□必□□
　不侵候史王子真
"
3046	□□為卿少吏毋
3047	三月
3048	"池□
"
3049	"二
甲渠候官"
3050	"　　　　□□
"
3051	中賦八月奉錢以九月中賦九二
3052	長明
3053	"建昭二年十二月戊子朔
收臨木長居延"
3054	"再通□□□一□□
足下三□十□"
3056	"□□□郡□□居延□
因報子前所言事竟"
3058	官移甲渠候官，驗問收責
3059	戶關椎、接葉各二不事用
3060	●右吞遠部六所
3061	●右卒家屬見署名籍　　□
3062	□見
3063	官告鉼庭候長
3064	"蘭冠四
"
3065	"甲渠第廿七長張德不在署
"
3066	甲渠
3067	三卒伍
3068	呂少平
3069	"八月壬寅朔大
"
3071	"戍卒張掖郡居延當遂里公士張褒，年卅。
"
3072	"□渠官
"
3073	"第四卒虞護      妻大女胥，年十五。
弟使女自如，年十二。
子未使女真省，年五。      見署用穀四石八斗一升少 

"
3074	"俱南卒王臨
"
3075	"□言
脩書
"
3076	"六月乙巳令史壹受
□□□□□
"
3077	□甲渠候漢彊言
3078	私印行事謂
3079	卯甲渠鄣候喜謂第四候長
3080	□復入塞
3081	□北□五十
3082	□□騎吏□
3083	見舍
3084	"塢上車臥丘□□
塢上轉□□□
狗少二
當道深目見二
堅甲一繩絕
塢戶戊一"
3085	又一斗麴
3086	"□耳，子
□下君□"
3087	" 
五十"
3088	出錢六百　賦樂哉長夏安四月奉，五月丁酉
3089	七日還入奉
3090	●吞遠倉建昭五年七月己丑以
3091	甲渠候官行者
3092	"（前簡側面）
"
3094	●北邊絜令第四：候長、候
3095	里鄭則　廩穈一帣
3096	言之。謹移戍卒病死爰
3097	"□□□      功
□"
3098	所得酒飲之。拓奴對曰：從徒周昌取酒一石，昌私沽酒一石，拓奴
3099	"伏□　　言
君夫人足下毋恙
□□□□□
"
3100	"大司農　司農
　　司農
"
3101	"居延
"
3102	□渠
3103	□絳
3104	"戍卒
魏郡
館陶邑
"
3105	"五鳳三年六月臨木部卒被兵簿
"
3106	中功一，勞一歲三月一日半日，　　今居延甲渠候令史代殷利。
3107	"戍卒魏郡繁陽宜歲里公乘李廣宗
"
3108	"元年十一月壬辰朔甲午，肩水關嗇夫光以小官印兼行候事敢言之。
出入簿一編，敢言之。"
3109	"佐信
"
3110	建昭三年五月甲戌□
3111	曰吏卒更寫為蓬火圖板皆放辟非，書佐壺平
3112	□過七斤賈即
3113	騂北仲受
3114	"■右第廿一車□
"
3115	自知如此者乎
3116	日勒高邑里耿廣君所
3117	"□尉一人秩二百石　書佐七人
□尉三人秩各二百石　候史廿人
"
3118	丞憲□□
3119	二月餘陷堅矢銅鍭四百六十七
3120	"□親伏地再拜請
"
3121	上
3122	"（簡不清晰）
"
3123	"元
"
3124	吏二十□□
3125	目
3126	重□二□
3127	授城明□
3128	"□□以叩□
　　□□甚□
"
3129	"
"
3130	"甲子乙
中部候長趙詡
"
3131	"（前簡背面）
"
3132	"（前簡側面）
"
3133	"肩水金關
"
3134	□祕大經
3135	敢言
3136	二月食六石
3137	"十一月丁卯雞中
戊辰平旦付"
3138	俱南□行
3139	穀二石九升少　　
3140	責不可得
3141	斗六升大
3142	城北卒李忠
3143	三
3144	甲渠候長次君敢
3145	"正月癸巳尉史常富封
"
3146	陳留郡封丘南益里蔡得臣
3147	"子卿
"
3148	"      吏一人
卒四人"
3149	□□□□□□移都尉府。一事一封
3150	□尊延
3151	"神爵元年正月卅日
二月卅日
"
3152	"
知之，當以父先令戶律從"
3153	"父病，臨之縣南鄉見嗇
□□破胡□□□"
3154	"□于□勝不
□謹之慎候
強奉酒食察事"
3155	"□□□為□□券書家財物一錢
□□□到二年三月癸丑"
3156	徼簿一編
3157	"□月卅日　　　□
□月廿九日　□"
3158	鳳二年秋以令射，發十二矢，中六，當。
3159	月朔　校
3160	"□屬□
望□□"
3161	光適男孫
3162	□□中辨在破胡□
3163	□曰破胡□□
3164	"候官
"
3165	神爵三□
3166	責　交錢千
3167	"第廿八長馬萬將省卒詣官，八月乙未蚤食入。
"
3168	"      校臨木郵書一封
張掖居延都尉      十一月己未夜半，當曲卒同受收降卒嚴；下餔，臨木卒祿付誠北卒則。"
3169	"第五卒徐誼      妻大女眇，年卅五。
子使女待，年九。
子未使男有，年三。      見署用穀五石三斗一升少 

"
3170	"妻大女佳，年十八，用穀二石一斗六升大。
"
3171	"出枲一絜　八月二日付掾繩席
"
3172	"●建平五年十二月官吏卒廩　名籍
"
3173	"武成卒孫青肩      妻大女，年卅四，用穀二石一斗六升大。
子使女于，年十用穀一石六斗六升大。
子未使女女足，年六，用穀一石一斗六升大，　凡用穀五石。 

"
3174	案墼　案墼　案墼　治簿　病　案墼　治簿　除土案墼　塗　塗　累　除土　
3175	"辛未　壬申　癸酉
"
3176	"●右吏四人　用粟十三石三斗三升少
"
3177	"驚虜長詡召詣官，八月戊戌平旦入。
"
3178	"第六卒寧邑      父大男偃，年五十二。
母大女請卿，年九。
妻大女女足，年廿一。      ●見署用穀七石一斗八升大 

"
3179	以牒驗問官久，故吏令史范弘
3180	假吏所錢一　　百□十八
3181	"廣地南部言永元五年六月官兵釜磑月言簿
承五月餘官弩二張、箭八十八枚，釜一口，磑二合。
今　　　　　　餘官弩二張、箭八十八枚，釜一口，磑二合。
　　　　　　　赤弩一張，力四石，木關。
　　　　　　　陷堅羊頭銅鍭箭卅八枚。
　　　　　　　故釜一口，鍉有錮口呼長五寸
　　　　　　　磑一合，上蓋缺二所各大如。
●右破胡兵物
　　　　　　●赤弩一張，力四石五，木破，起往往絕。
　　　　　　　盲矢銅鍭箭五十枚。
　　　　　　　磑一合，敝盡不任用。
●右澗上兵物
●凡弩二張、箭八十八枚，釜一口，磑二合。　毋入出"
3182	"入南書二封 居延都尉九年十二月廿七日、廿八日起詣府，封完。
永元十年正月五日蚤食時，狐受孫昌。 

"
3183	士吏□
3184	"王游君　與相助，見客辨之，急賜掾，叩頭幸甚
"
3185	"校甲渠候移正月盡三月四時吏名籍，第十二長張宣史。案府籍宣不史，不相應，解何？
"
3186	□至今未值
3187	"入南書二封      皆居延都尉章，九月十日癸亥起，一詣敦煌，一詣張掖府，郵行。
永元元年九月十四日夜半，椽受路伯。 

"
3188	"昨日去如到
　　　　石□"
3189	"居延來來□到
得當"
3190	"□□封完
□□明受□□"
3191	入北書五封合三□
3192	"還到□介□□□
□病事□□為"
3193	"所莫虜
因奏八書
"
3194	"□
"
3195	"出北書八封，二合      
九月
□□"
3196	日　□水都尉李由勞二歲五月二日
3197	方遷欲不□留若干取
3198	" 居攝元年七月
□三千九百八十      ●凡奉三千九百八十"
3199	□府敢
3200	右初除吏
3201	□卒□
3202	"給肩水關佐過當
"
3203	收降長孫玄
3204	長伯黃□
3205	□□長田立
3206	□令史義
3207	滎陽平安里公乘孟
3208	廣地勝之長
3209	守移大守府功曹
3210	司農五官丞
3211	簿入九
3212	出穀七
3213	人馬各
3214	以□吏□
3215	見──
3216	三百廿
3217	私印行候事移
3218	書到相遣吏
3219	長朱
3220	實對毋
3221	佐□除
3222	千六十六
3223	□□毋
3224	□□
3225	還
3226	□買
3227	右二□直
3228	凡吏卒
3229	之
3230	月丙辰肩水
3231	君哀憐省察所言，城掾當
3232	一□
3233	□月名
3234	史
3235	十一月九日
3236	□官小史
3237	亭一所
3238	廿七　廿
3239	付出
3240	有德，人人有士君子之
3241	食麥簿
3242	獲守
3243	"今諸一爭力
"
3244	粟臨莫
3245	召詣□
3246	四
3247	肩水候
3248	虜卒莊同□
3249	"□
"
3250	肩水□
3251	□
3252	"
矢百五十"
3253	肩水候官
3254	二月乙卯朔
3255	□三□
3256	皆記告□
3258	縣承書從事下當
3259	毋傷戍卒居延昌里公乘李樂，年
3260	"●右百石吏四人
"
3261	"兩

      凡百廿八
餘七十二"
3262	"第廿一卒胡
"
3263	□卒朱石忠
3264	月癸卯卒十二人
3265	第五
3266	"敢言之
"
3267	"所收具□□
"
3268	"卯朔癸卯，鉼庭候長輔敢言之。官
□□□第十七□長"
3269	"候長郭它三石三斗三升少
"
3270	十二月
3271	卒
3272	第七戍卒
3273	馬喜二□
3274	出錢二百八十
3275	"丈一匹□□平      □
□"
3278	還詣官
3279	"馬備裝不請斥
"
3280	"史鄭忠南界士吏張放
守令史張武第一●守右尉□"
3281	張掖居延□
3282	"□都尉府──
水都尉府──      中己      十月甲辰日失中時，誠北卒
韓庭下餔四分，付臨木卒"
3283	"書二封      其一封居延都尉章
一封居延令印 

"
3284	"讎光九月癸未盡丁酉積十五日
李安九月戊戌盡壬子積十五日
趙賜九月旦省詣茭      凡積卅日□□


 

"
3285	"官數移檄書候自亭□
"
3286	告廣嫁事，以為使者再
3287	"元延五年二月乙巳朔癸丑，
居延敢言之。"
3288	"刑忠印
二月辛酉門卒賞以來      即日"
3289	□去
3290	鋸不任事
3291	候長忠敢言之。謹
3292	事弘發
3293	"巳，官移居延書曰：萬歲里張子君自言責臨之長徐
書由□□□□留□張子君問繒布錢少千八百五十五"
3294	"
足下善毋恙。勞部"
3295	"丞齋下承書從事下
　　　　／掾□□"
3296	"杜鳳鳳
"
3297	"殿　居延左尉義、游徼左褒、督
仁　□●賞視事五月放循"
3298	"其一人伍百
二人養
一人病
右解除四人
"
3299	"　張掖甲渠塞尉
甲渠官　　　　　　
九月癸亥卒同以來
"
3300	居延都尉府　　發
3301	"今為笴外分　居延　□
又條外為俱書肩
水倉如律令"
3302	"　　　　楊放印
甲渠官以亭行
　　　　七月丁卯卒同以來●二事
"
3303	"甲渠官      王彭印
四月乙丑卒同以來       

"
3304	"驗六故故六十　五錢移六升□□
"
3305	"甲渠官      王彭印
四月乙丑卒同以來 

"
3308	"令史田忠　　十二月食三石三斗三升少　　十一月庚申自取
"
3309	"●右省卒家屬名籍　　用穀卅石
"
3310	"戍卒張掖郡居延當遂里大夫殷則，年五
"
3311	"出錢百七十　　買脂十斤
"
3312	"謹驗問，守候長就辭：隧長垣並、卒梁不示坐常相婢亡越□部塞天
田出，驗移居延。卒二人省伐大司農茭郭東部，收虜隧長田彭兼領省第一。
"
3313	毋，又世以府書召禹詣官，先以「證不
3314	"出轉錢萬五千　給吞遠倉　十月丙戌吞遠候史彭受令史
"
3315	居延甲渠候官當曲長公乘關武　建平三年以令秋試射，發矢十二，　中矢□
3316	"第十候史殷省伐慈其。第十三卒高鳳未作，亡歸中部田舍，鬥傷男徐武，毋狀，詣官自關。十一月辛巳食坐入。
"
3317	"第二長褒將部卒詣官廩，三月丙戌蚤食入。
"
3318	年卅二歲，長七尺五寸。　故居延殄北察北長范□□
3319	自在數蒙貰下守候力不足檄
3320	未敢還有報春月且貰
3321	"第四卒張霸      弟大男輔，年十九。
弟使男勳，年十七。
妻大女年，十九。      見署用穀七石八升大。 

"
